id,object_ref,category,date,type,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,address,_geom,EGID
3001368116,10101.1.1032,rent,2021-09-30T14:31:23,,3,1290,,,,60,,Storchenstrasse 2,St. Gallen,9008,"Storchenstrasse 2, 9008 St. Gallen",POINT (9.392108917236328 47.43928909301758),1075035_0
3001302996,2832.4532,rent,2021-09-30T14:31:23,,3,1410,,,,110,1900,Grenzstrasse 2,St. Gallen,9000,"Grenzstrasse 2, 9000 St. Gallen",POINT (9.359506607055664 47.41789245605469),1070170_0
3001330291,3560-9.875830.6a8a4a8d-0c7b-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:23,,,1430,,,,76,2022,Ahornstrasse 60,St. Gallen,9000,"Ahornstrasse 60, 9000 St. Gallen",POINT (9.350454330444336 47.41276550292969),191862082_0
3001281711,54609.01.0202,rent,2021-09-30T14:31:23,,2,1640,150,1490,,78,1919,Schmiedgasse 26,St. Gallen,9000,"Schmiedgasse 26, 9000 St. Gallen",POINT (9.375540733337402 47.42388916015625),1072544_0
3001173881,55042.02.0401,rent,2021-09-30T14:31:23,,4,1460,,,,68,,Neugasse 16,St. Gallen,9000,"Neugasse 16, 9000 St. Gallen",POINT (9.375288963317871 47.42544937133789),2363590_1
3001225087,10165.01.0001,rent,2021-09-30T14:31:23,,GF,1400,,,,67,2006,Turnerstrasse 32,St. Gallen,9000,"Turnerstrasse 32, 9000 St. Gallen",POINT (9.354840278625488 47.41802215576172),190192738_0
3001223803,2832.4552,rent,2021-09-30T14:31:23,,5,1410,,,,110,1900,Grenzstrasse 2,St. Gallen,9000,"Grenzstrasse 2, 9000 St. Gallen",POINT (9.359506607055664 47.41789245605469),1070170_0
3000975218,4547.01.0501,rent,2021-09-30T14:31:23,,5,1400,,,,70,,Schwalbenstrasse 10,St. Gallen,9000,"Schwalbenstrasse 10, 9000 St. Gallen",POINT (9.383848190307617 47.427001953125),1073663_0
3001302995,7715.1052,rent,2021-09-30T14:31:23,,5,1450,,,,100,,Tigerbergstrasse 2,St. Gallen,9000,"Tigerbergstrasse 2, 9000 St. Gallen",POINT (9.373995780944824 47.42774963378906),1073081_0
3001378780,wy8he.m25n8,rent,2021-09-30T14:31:23,,2,1610,,,,75,,Greifenstrasse 6,St. Gallen,9000,"Greifenstrasse 6, 9000 St. Gallen",POINT (9.367225646972656 47.423622131347656),1071180_0
3001332714,01.875440.3958b82b-0bf0-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:23,,,1500,,,,76,1900,Oberer Graben 8,St. Gallen,9000,"Oberer Graben 8, 9000 St. Gallen",POINT (9.374143600463867 47.4253044128418),2363686_0
3001030845,3124414,rent,2021-09-30T14:31:23,,3,1610,280,1330,,100,1953,Burgstrasse 64,St. Gallen,9000,"Burgstrasse 64, 9000 St. Gallen",POINT (9.358325004577637 47.41748809814453),1070219_0
3001198951,00241.01.0010,rent,2021-09-30T14:31:23,,2,1600,280,1320,,101,1957,Vonwilstrasse 51,St. Gallen,9000,"Vonwilstrasse 51, 9000 St. Gallen",POINT (9.355371475219727 47.4194450378418),1070279_0
3001042243,2000203.01.000010,rent,2021-09-30T14:31:23,,2,1350,,,,140,,Bleichestrasse 11,St. Gallen,9000,"Bleichestrasse 11, 9000 St. Gallen",POINT (9.372210502624512 47.42168045043945),1072387_0
3001382198,Axensteinstr193OG,rent,2021-09-30T14:31:24,,3,1450,,,,,,Axensteinstr. 19,St. Gallen,9000,"Axensteinstr. 19, 9000 St. Gallen",POINT (9.386526107788086 47.4257698059082),1073631_0
3001300521,A86871,rent,2021-09-30T14:31:24,,2,1600,150,1450,,87,1906,Teufener Strasse 123,St. Gallen,9000,"Teufener Strasse 123, 9000 St. Gallen",POINT (9.363890647888184 47.41341781616211),1071598_0
3001317671,03159.01.0131,rent,2021-09-30T14:31:24,,3,1590,200,1390,,66,1920,Goliathgasse 37,St. Gallen,9000,"Goliathgasse 37, 9000 St. Gallen",POINT (9.37712287902832 47.427974700927734),1072768_0
3001226202,03159.01.0121,rent,2021-09-30T14:31:24,,2,1590,200,1390,,66,1920,Goliathgasse 37,St. Gallen,9000,"Goliathgasse 37, 9000 St. Gallen",POINT (9.37712287902832 47.427974700927734),1072768_0
3001251045,SG-Müller-Friedbergstrasse 11.864611.d81f81f8-f5cc-11eb-8985-005056bdbc06,rent,2021-09-30T14:31:24,,GF,1390,,,,,,Müller-Friedberg-Strasse 11,St. Gallen,9000,"Müller-Friedberg-Strasse 11, 9000 St. Gallen",POINT (9.37507438659668 47.42882537841797),1073054_0
3001189594,3214290,rent,2021-09-30T14:31:24,,2,1360,,,,88,,Hagenbuchstrasse 10,St. Gallen,9000,"Hagenbuchstrasse 10, 9000 St. Gallen",POINT (9.398309707641602 47.4311408996582),1075910_0
3001296351,54625.01.0201,rent,2021-09-30T14:31:24,,2,1390,,,,80,,Spisergasse 29,St. Gallen,9000,"Spisergasse 29, 9000 St. Gallen",POINT (9.378427505493164 47.42463684082031),1072626_0
3001367477,4188.02.0006,rent,2021-09-30T14:31:24,,2,1440,160,1280,,64,1920,Lukasstrasse 2,St. Gallen,9008,"Lukasstrasse 2, 9008 St. Gallen",POINT (9.395089149475098 47.4394416809082),1075121_0
3001370626,1057.01.130001,rent,2021-09-30T14:31:24,,,1390,,,,110,,Wildeggstrasse 19,St. Gallen,9000,"Wildeggstrasse 19, 9000 St. Gallen",POINT (9.382774353027344 47.42353439331055),1073436_0
3000494951,51211.01.0201,rent,2021-09-30T14:31:24,,2,1440,340,1100,,97,1964,Bruggwaldstr. 1,St. Gallen,9008,"Bruggwaldstr. 1, 9008 St. Gallen",POINT (9.394051551818848 47.442501068115234),1716351_0
3001214688,999940.02.00102,rent,2021-09-30T14:31:24,,1,1530,,,,82,2009,Waldaustr. 8,St. Gallen,9000,"Waldaustr. 8, 9000 St. Gallen",POINT (9.352482795715332 47.419986724853516),190426028_0
3001076521,4992.1011,rent,2021-09-30T14:31:24,,1,1450,,,,,,Rorschacherstrasse 165,St. Gallen,9000,"Rorschacherstrasse 165, 9000 St. Gallen",,
3001237765,12205.01.10300,rent,2021-09-30T14:31:24,,3,1500,,,,114,,Rorschacherstrasse 123,St. Gallen,9000,"Rorschacherstrasse 123, 9000 St. Gallen",,
3001145344,04104.01.0001,rent,2021-09-30T14:31:24,,GF,1500,,,,100,,Röschstrasse 11,St. Gallen,9000,"Röschstrasse 11, 9000 St. Gallen",POINT (9.400229454040527 47.431968688964844),1075868_0
108761792,hgok2876852,rent,2021-09-30T14:31:24,,4,1745,200,1545,,100,1900,Berneggstrasse 28,St. Gallen,9000,"Berneggstrasse 28, 9000 St. Gallen",POINT (9.376225471496582 47.4208984375),9003527_0
3001384888,211-2.uze.4100-2024,rent,2021-09-30T14:31:24,,2,1470,,,,90,,Teufenerstrasse 95,St. Gallen,9000,"Teufenerstrasse 95, 9000 St. Gallen",,
3001237750,1030.01.100001,rent,2021-09-30T14:31:24,,GF,1500,,,,98,,Gottfried-Keller-Strasse 12,St. Gallen,9000,"Gottfried-Keller-Strasse 12, 9000 St. Gallen",POINT (9.374794960021973 47.42026138305664),1072245_0
3001252609,54648.01.0201,rent,2021-09-30T14:31:24,,2,1470,,,,,,Scheibenackerstrasse 9,St. Gallen,9000,"Scheibenackerstrasse 9, 9000 St. Gallen",POINT (9.391719818115234 47.42965316772461),1075969_0
3001365923,1076.1005.884456.4f4a1c55-1b68-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:24,,3,1680,180,1500,,,,Torstrasse 11,St. Gallen,9000,"Torstrasse 11, 9000 St. Gallen",POINT (9.377776145935059 47.42695617675781),1072804_0
3001280772,174.uze.4100-1032,rent,2021-09-30T14:31:24,,3,1420,,,,,,Teufenerstrasse 93,St. Gallen,9000,"Teufenerstrasse 93, 9000 St. Gallen",,
3001317298,4700.1031-04,rent,2021-09-30T14:31:24,,3,1420,,,,90,,Rehburgstrasse 1,St. Gallen,9000,"Rehburgstrasse 1, 9000 St. Gallen",POINT (9.397062301635742 47.431514739990234),1075950_0
3001317299,4700.2032-04,rent,2021-09-30T14:31:24,,3,1390,,,,,,Rorschacherstrasse 164,St. Gallen,9000,"Rorschacherstrasse 164, 9000 St. Gallen",,
3001382190,Axensteinstrasse192OG,rent,2021-09-30T14:31:24,,,1500,,,,,,Axensteinstr. 19,St. Gallen,9000,"Axensteinstr. 19, 9000 St. Gallen",POINT (9.386526107788086 47.4257698059082),1073631_0
3001373919,886583.6b79274b-1d09-11ec-842e-005056bdbc06,rent,2021-09-30T14:31:25,,2,1400,,,,115,,Kreuzbleichestrasse 7,St. Gallen,9000,"Kreuzbleichestrasse 7, 9000 St. Gallen",POINT (9.356778144836426 47.420101165771484),1070293_0
3001372173,rr8ed.2mkaw,rent,2021-09-30T14:31:25,,2,1660,210,1450,,84,1924,Falkensteinstrasse 72,St. Gallen,9000,"Falkensteinstrasse 72, 9000 St. Gallen",POINT (9.398844718933105 47.431427001953125),1075875_0
3001262720,4bs5d.os1e3,rent,2021-09-30T14:31:25,,1,1650,250,1400,,104,1894,Wildeggstrasse 25,St. Gallen,9000,"Wildeggstrasse 25, 9000 St. Gallen",POINT (9.383722305297852 47.423851013183594),1073429_0
3001324401,876178.669e196f-0db5-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:25,,,1400,,,,,,St. Georgenstrasse 36,St. Gallen,9000,"St. Georgenstrasse 36, 9000 St. Gallen",,
3001046542,011466_2,rent,2021-09-30T14:31:25,,,1650,,,,122,1920,Teufenerstrasse 170,St. Gallen,9000,"Teufenerstrasse 170, 9000 St. Gallen",,
3001109031,1310.03.3032,rent,2021-09-30T14:31:25,,3,1445,,,,82,2010,Zürcherstrasse 84,St. Gallen,9000,"Zürcherstrasse 84, 9000 St. Gallen",,
3001330772,5724-1.goldinger.SM302.1108,rent,2021-09-30T14:31:25,,2,1230,,,,82,,Buchwaldstrasse 2,St. Gallen,9008,"Buchwaldstrasse 2, 9008 St. Gallen",POINT (9.392699241638184 47.43617248535156),1074999_0
3001350438,08069.01.1102,rent,2021-09-30T14:31:25,,1,1240,,,,86,1920,Iddastrasse 22,St. Gallen,9008,"Iddastrasse 22, 9008 St. Gallen",POINT (9.386948585510254 47.43672561645508),1075234_0
3000688515,23037.02.410020,rent,2021-09-30T14:31:25,,1,1200,,,,77,,Langgasse 155,St. Gallen,9008,"Langgasse 155, 9008 St. Gallen",POINT (9.397712707519531 47.44934844970703),1075536_0
3001353275,5171.02.0003,rent,2021-09-30T14:31:25,,GF,1422,222,1200,,86,2012,Langgasse 6,St. Gallen,9008,"Langgasse 6, 9008 St. Gallen",POINT (9.384572982788086 47.43402099609375),190485392_0
3001321685,5676-1.goldinger.SM302.1111,rent,2021-09-30T14:31:25,,3,1170,,,,76,,Buchwaldstrasse 2,St. Gallen,9008,"Buchwaldstrasse 2, 9008 St. Gallen",POINT (9.392699241638184 47.43617248535156),1074999_0
3001175366,4/19/3504.834380.8f14059d-b969-11eb-820b-005056bdbc06,rent,2021-09-30T14:31:25,,1,1370,190,1180,,65,,Sonnenhaldenstrasse 19,St. Gallen,9008,"Sonnenhaldenstrasse 19, 9008 St. Gallen",POINT (9.391252517700195 47.440513610839844),1075335_0
3001315889,01059.03.0007,rent,2021-09-30T14:31:25,,3,1190,,,,74,2007,Espenmoosstrasse 12,St. Gallen,9008,"Espenmoosstrasse 12, 9008 St. Gallen",POINT (9.395875930786133 47.44073486328125),160000109_4
3001378309,8154.01.0304,rent,2021-09-30T14:31:25,,3,1550,,,,90,1910,Kugelgasse 3,St. Gallen,9000,"Kugelgasse 3, 9000 St. Gallen",POINT (9.37753963470459 47.42574691772461),1072663_0
3001381315,23030.03.420020,rent,2021-09-30T14:31:25,,2,1350,150,1200,,70,1976,Sonnrainweg 14,St. Gallen,9008,"Sonnrainweg 14, 9008 St. Gallen",POINT (9.397697448730469 47.447547912597656),1075529_0
3001346081,23035.02.440020,rent,2021-09-30T14:31:25,,4,1050,,,,62,,Iddastrasse 30a,St. Gallen,9008,"Iddastrasse 30a, 9008 St. Gallen",POINT (9.388022422790527 47.43756866455078),2363390_0
3001298694,23037.01.400010,rent,2021-09-30T14:31:25,,GF,1090,,,,77,,Langgasse 153,St. Gallen,9008,"Langgasse 153, 9008 St. Gallen",POINT (9.397698402404785 47.44910430908203),2363503_0
3000922117,Verwaltung,rent,2021-09-30T14:31:26,,2,1856,236,1620,,109,1968,St. Jakobstrasse 87,St. Gallen,9000,"St. Jakobstrasse 87, 9000 St. Gallen",,
3001093133,3645.02.0101,rent,2021-09-30T14:31:26,,1,1650,,,,68,1879,Spisergasse 27,St. Gallen,9000,"Spisergasse 27, 9000 St. Gallen",POINT (9.378360748291016 47.4246826171875),1072622_0
3001145546,00913.01.0007,rent,2021-09-30T14:31:26,,1,1870,310,1560,,111,1984,Stahlstrasse 9,St. Gallen,9000,"Stahlstrasse 9, 9000 St. Gallen",POINT (9.355677604675293 47.42139434814453),1070447_0
3001309799,7,rent,2021-09-30T14:31:26,,1,1867,260,1607,,110,,Feldlistr. 7,St. Gallen,9000,"Feldlistr. 7, 9000 St. Gallen",POINT (9.356574058532715 47.4215202331543),1070466_0
3001309907,"SG-Lämmlisbrunnenstrasse 43, 4-ZWG 4.OG - 1041.873678.020646c8-097a-11ec-8c59-005056bdbc06",rent,2021-09-30T14:31:26,,4,1630,,,,,,Lämmlisbrunnenstrasse 43,St. Gallen,9000,"Lämmlisbrunnenstrasse 43, 9000 St. Gallen",POINT (9.381834983825684 47.42549133300781),1073528_0
3001223462,351.7107.860013.4426e5d5-eb7b-11eb-9c8e-005056bdbc06,rent,2021-09-30T14:31:26,,1,1830,350,1480,,100,1995,Grüningerweg 8,St. Gallen,9000,"Grüningerweg 8, 9000 St. Gallen",POINT (9.354292869567871 47.41510772705078),2364601_0
3001259291,8902.04.0039,rent,2021-09-30T14:31:26,,3,1500,,,,107,1983,Linsebühlstrasse 99,St. Gallen,9000,"Linsebühlstrasse 99, 9000 St. Gallen",POINT (9.385355949401855 47.42599105834961),1073639_0
3001339138,1253-2.goldinger.SM264.1204_1,rent,2021-09-30T14:31:26,,1,1600,,,,85,,Langgasse 29,St. Gallen,9000,"Langgasse 29, 9000 St. Gallen",,
3001096690,A8705,rent,2021-09-30T14:31:26,,1,1620,,,,95,,Demutstrasse 7,St. Gallen,9000,"Demutstrasse 7, 9000 St. Gallen",POINT (9.380983352661133 47.41756820678711),1071984_0
3001004749,54629.01.0301,rent,2021-09-30T14:31:26,,3,1800,250,1550,,101,1911,Schneebergstrasse 32,St. Gallen,9000,"Schneebergstrasse 32, 9000 St. Gallen",POINT (9.3717041015625 47.4184684753418),1072090_0
3001327124,"SG-Oststrasse 20, 3.5 ZWG 3.OG - 1031.876433.6c715e60-0ee5-11ec-8c59-005056bdbc06",rent,2021-09-30T14:31:26,,3,1600,,,,85,,Oststrasse 20,St. Gallen,9000,"Oststrasse 20, 9000 St. Gallen",POINT (9.393983840942383 47.431663513183594),1076296_0
3001314024,874426.311cdd80-0a8a-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:26,,2,1650,,,,,,Flurhofstrasse 30,St. Gallen,9000,"Flurhofstrasse 30, 9000 St. Gallen",POINT (9.391276359558105 47.42741012573242),1075576_0
3001187814,pkfey.t015w,rent,2021-09-30T14:31:26,,1,1480,,,,104,,Redingstrasse 4,St. Gallen,9000,"Redingstrasse 4, 9000 St. Gallen",POINT (9.371944427490234 47.42710876464844),1071319_0
3001096691,A8706,rent,2021-09-30T14:31:26,,2,1590,,,,90,,Demutstrasse 7,St. Gallen,9000,"Demutstrasse 7, 9000 St. Gallen",POINT (9.380983352661133 47.41756820678711),1071984_0
3001350682,1055.2101.880859.98c1e58d-1636-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:26,,GF,1790,200,1590,,77,,Grenzstrasse 1,St. Gallen,9000,"Grenzstrasse 1, 9000 St. Gallen",POINT (9.359949111938477 47.417884826660156),190726651_0
3001310526,3266801,rent,2021-09-30T14:31:26,,1,1780,,,,125,,Landhausstrasse 9,St. Gallen,9000,"Landhausstrasse 9, 9000 St. Gallen",POINT (9.352785110473633 47.412906646728516),1069785_0
3001279170,53209.01.0201,rent,2021-09-30T14:31:26,,2,1500,,,,,1953,Leimatstr. 26,St. Gallen,9000,"Leimatstr. 26, 9000 St. Gallen",POINT (9.38094425201416 47.432586669921875),1073177_0
3001327149,1002.092021.850994.31aa3e11-d988-11eb-84f0-005056bdbc06,rent,2021-09-30T14:31:26,,GF,1750,200,1550,,85,,Obere Büschenstrasse 10,St. Gallen,9000,"Obere Büschenstrasse 10, 9000 St. Gallen",POINT (9.380282402038574 47.42479705810547),1073538_0
3001027277,172901.01.00401,rent,2021-09-30T14:31:26,,4,1790,380,1410,,125,1920,Stahlstr. 5,St. Gallen,9000,"Stahlstr. 5, 9000 St. Gallen",POINT (9.356389999389648 47.42103576660156),1070453_0
3001118234,08083.02.0222,rent,2021-09-30T14:31:26,,2,1140,,,,77,1988,Langgasse 11,St. Gallen,9008,"Langgasse 11, 9008 St. Gallen",POINT (9.384760856628418 47.434608459472656),1074761_0
3001385430,2655.5021,rent,2021-09-30T14:31:26,,2,1620,,,,106,,Felsenstrasse 73 (BK),St. Gallen,9000,"Felsenstrasse 73 (BK), 9000 St. Gallen",,
3001158514,1275.2581,rent,2021-09-30T14:31:26,,8,1270,,,,,,Achslenstrasse 15,St. Gallen,9016,"Achslenstrasse 15, 9016 St. Gallen",POINT (9.412834167480469 47.43206024169922),1076499_0
3001261017,3935.3032,rent,2021-09-30T14:31:26,,3,1080,,,,57,1920,Kolumbanstrasse 36,St. Gallen,9008,"Kolumbanstrasse 36, 9008 St. Gallen",POINT (9.391860961914062 47.43812942504883),1074968_0
3001279203,12103.01.10100,rent,2021-09-30T14:31:26,,1,1000,,,,57,,Sonnenhaldenstrasse 8,St. Gallen,9008,"Sonnenhaldenstrasse 8, 9008 St. Gallen",POINT (9.392175674438477 47.44160079956055),1075164_0
3000836173,Langgasse.89.1402,rent,2021-09-30T14:31:26,,4,1090,,,,76,,Langgasse 89,St. Gallen,9008,"Langgasse 89, 9008 St. Gallen",POINT (9.391563415527344 47.440032958984375),1075179_0
3001313199,1505.05.0501,rent,2021-09-30T14:31:26,,5,1363,270,1093,,82,1986,Rorschacherstrasse 236,St. Gallen,9016,"Rorschacherstrasse 236, 9016 St. Gallen",,
3001383609,4kngj.ixrf2,rent,2021-09-30T14:31:27,,GF,2100,,,,100,,Hintere Bahnhofstrasse 13,St. Gallen,9000,"Hintere Bahnhofstrasse 13, 9000 St. Gallen",POINT (9.372262954711914 47.424964904785156),2363348_0
3000402506,03159.01.0132,rent,2021-09-30T14:31:27,,3,2130,240,1890,,97,1920,Goliathgasse 37,St. Gallen,9000,"Goliathgasse 37, 9000 St. Gallen",POINT (9.37712287902832 47.427974700927734),1072768_0
3001198020,5420.4041,rent,2021-09-30T14:31:27,,,1900,,,,125,1937,Paradiesstrasse 36 (BK),St. Gallen,9000,"Paradiesstrasse 36 (BK), 9000 St. Gallen",,
3001340268,53804.03.0304,rent,2021-09-30T14:31:27,,4,1990,210,1780,,100,1962,Berneggstr. 54,St. Gallen,9000,"Berneggstr. 54, 9000 St. Gallen",POINT (9.372328758239746 47.41879653930664),1072163_0
3001352970,27511.03.0202,rent,2021-09-30T14:31:27,,2,1750,,,,96,2022,Ahornstrasse 23b,St. Gallen,9000,"Ahornstrasse 23b, 9000 St. Gallen",POINT (9.347139358520508 47.414615631103516),191823739_0
3001344757,2125.03.2242,rent,2021-09-30T14:31:27,,5,1880,,,,86,2013,Dreilindenhang 22,St. Gallen,9000,"Dreilindenhang 22, 9000 St. Gallen",POINT (9.385186195373535 47.42341995239258),190764410_0
3001331497,949200.01.0202,rent,2021-09-30T14:31:27,,2,1730,,,,102,1971,Zwinglistrasse 19,St. Gallen,9000,"Zwinglistrasse 19, 9000 St. Gallen",POINT (9.370306015014648 47.42561340332031),1071271_0
3001348641,880432.6aa5a093-1599-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:27,,2,1990,250,1740,,,1915,Schmiedgasse 16,St. Gallen,9000,"Schmiedgasse 16, 9000 St. Gallen",POINT (9.375884056091309 47.42410659790039),1072540_0
3001186889,27511.02.0202,rent,2021-09-30T14:31:27,,2,1730,,,,96,2022,Ahornstrasse 23a,St. Gallen,9000,"Ahornstrasse 23a, 9000 St. Gallen",POINT (9.346853256225586 47.41439437866211),191823738_0
3001384753,237-2.uze.4100-3063,rent,2021-09-30T14:31:27,,6,1760,,,,145,,Teufenerstrasse 95 a,St. Gallen,9000,"Teufenerstrasse 95 a, 9000 St. Gallen",,
3001193043,010401.854876.80d5e8d8-e0ad-11eb-9c8e-005056bdbc06,rent,2021-09-30T14:31:27,,4,1750,,,,115,,Schmiedgasse 19,St. Gallen,9000,"Schmiedgasse 19, 9000 St. Gallen",POINT (9.37584400177002 47.423866271972656),1072485_0
3001090245,900002.1.200520009,rent,2021-09-30T14:31:27,,GF,1700,,,,,1954,Unterstrasse 52,St. Gallen,9000,"Unterstrasse 52, 9000 St. Gallen",POINT (9.366143226623535 47.4184684753418),2364098_0
3001142508,100012.846687.a6945624-d046-11eb-92cc-005056bdbc06,rent,2021-09-30T14:31:27,,1,1764,,,,91,,Scheidwegstrasse 22a,St. Gallen,9000,"Scheidwegstrasse 22a, 9000 St. Gallen",POINT (9.40301513671875 47.434242248535156),191323590_0
3001294665,11.501.208,rent,2021-09-30T14:31:27,,,1740,,,,,,Dietlistrasse 61,St. Gallen,9000,"Dietlistrasse 61, 9000 St. Gallen",POINT (9.365030288696289 47.42740249633789),1070876_0
3001103790,27510.03.0101,rent,2021-09-30T14:31:27,,1,1690,,,,93,2021,Ahornstrasse 21b,St. Gallen,9000,"Ahornstrasse 21b, 9000 St. Gallen",POINT (9.346464157104492 47.414634704589844),191823736_0
3001336192,210909_4.5 Zi Whg._L2 - 1032.820763.b79d8347-a100-11eb-bcb9-005056bdbc06,rent,2021-09-30T14:31:27,,3,1780,,,,99,,Langweidstrasse 2,St. Gallen,9000,"Langweidstrasse 2, 9000 St. Gallen",POINT (9.355060577392578 47.412506103515625),1069817_0
3001030848,3124413,rent,2021-09-30T14:31:27,,2,1900,280,1620,,100,1953,Burgstrasse 64,St. Gallen,9000,"Burgstrasse 64, 9000 St. Gallen",POINT (9.358325004577637 47.41748809814453),1070219_0
3000777323,2883277,rent,2021-09-30T14:31:27,,4,1890,220,1670,,100,1881,Rosenbergstrasse 78,St. Gallen,9000,"Rosenbergstrasse 78, 9000 St. Gallen",POINT (9.366040229797363 47.423057556152344),400000513_0
3001309677,SM1034.6202.873728.b651c6c5-098a-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:27,,1,1870,200,1670,,90,,Brühlgasse 28,St. Gallen,9000,"Brühlgasse 28, 9000 St. Gallen",POINT (9.37828540802002 47.425228118896484),1072615_5
3001336200,210909-L4-5.5 Zi Whg_2033.738826.db39930d-144c-11eb-ab2f-005056bdbc06,rent,2021-09-30T14:31:27,,3,1980,,,,125,,Langweidstrasse 4,St. Gallen,9000,"Langweidstrasse 4, 9000 St. Gallen",POINT (9.355183601379395 47.41232681274414),1069923_0
3001253414,Multergasse65OG,rent,2021-09-30T14:31:27,,4,3360,350,3010,,150,,Multergasse 6,St. Gallen,9000,"Multergasse 6, 9000 St. Gallen",POINT (9.375999450683594 47.424652099609375),2363656_0
3001177098,1504.04.0003,rent,2021-09-30T14:31:27,,GF,1355,225,1130,,74,1960,Burenbüchelstr. 9,St. Gallen,9016,"Burenbüchelstr. 9, 9016 St. Gallen",POINT (9.410162925720215 47.43594741821289),1076652_0
3001348593,880430.00c3cd8d-1596-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:27,,5,2950,300,2650,,,1915,Schmiedgasse 16,St. Gallen,9000,"Schmiedgasse 16, 9000 St. Gallen",POINT (9.375884056091309 47.42410659790039),1072540_0
3001198085,5592-1.goldinger.SM138.1102,rent,2021-09-30T14:31:27,,2,2600,,,,140,,Hinterlauben 10,St. Gallen,9000,"Hinterlauben 10, 9000 St. Gallen",POINT (9.375502586364746 47.424747467041016),1072553_0
3001346308,51218.01.0201,rent,2021-09-30T14:31:27,,2,2390,,,,147,2004,Bubenbergstr. 4,St. Gallen,9000,"Bubenbergstr. 4, 9000 St. Gallen",POINT (9.37905502319336 47.41840362548828),160007585_0
3001149210,A97F43Z_2Z64D49,rent,2021-09-30T14:31:27,,2,2100,,,,100,2020,St. Georgen Strasse 20,St. Gallen,9000,"St. Georgen Strasse 20, 9000 St. Gallen",POINT (9.380512237548828 47.42280960083008),1073463_0
3001382682,A97F43Z_22QA45W,rent,2021-09-30T14:31:28,,,2100,,,,100,2020,St Georgen Str. 20,St. Gallen,9000,"St Georgen Str. 20, 9000 St. Gallen",POINT (9.380512237548828 47.42280960083008),1073463_0
3001296047,20043.05.430080,rent,2021-09-30T14:31:28,,3,2100,,,,116,2007,Waisenhausstrasse 5,St. Gallen,9000,"Waisenhausstrasse 5, 9000 St. Gallen",POINT (9.373394012451172 47.424217224121094),160013463_0
3001207296,1055.1113.857263.f73a8b26-e57c-11eb-9c8e-005056bdbc06,rent,2021-09-30T14:31:28,,4,2410,200,2210,,85,,Burgstrasse 51,St. Gallen,9000,"Burgstrasse 51, 9000 St. Gallen",POINT (9.359811782836914 47.4180908203125),190726653_0
3001201708,5590.01.0010,rent,2021-09-30T14:31:28,,2,2370,370,2000,,130,1964,Stauffacherstrasse 5,St. Gallen,9000,"Stauffacherstrasse 5, 9000 St. Gallen",POINT (9.364043235778809 47.42355728149414),1071170_0
3001336213,210909_5.5 Zi Whg._2023_2033.878368.6c01e583-1129-11ec-8c59-005056bdbc06,rent,2021-09-30T14:31:28,,2,2340,270,2070,,123,,Langweidstrasse 8,St. Gallen,9000,"Langweidstrasse 8, 9000 St. Gallen",POINT (9.355901718139648 47.41239547729492),1069925_0
3001370380,126335.01.00222,rent,2021-09-30T14:31:28,,2,1920,,,,112,2019,Rosengartenstr. 29,St. Gallen,9000,"Rosengartenstr. 29, 9000 St. Gallen",POINT (9.401073455810547 47.435089111328125),191645732_0
3001142255,3192757,rent,2021-09-30T14:31:28,,2,1950,,,,70,,Katharinengasse 8,St. Gallen,9000,"Katharinengasse 8, 9000 St. Gallen",POINT (9.377243995666504 47.42679977416992),1072787_0
3001142256,3192758,rent,2021-09-30T14:31:28,,1,1900,,,,70,,Katharinengasse 8,St. Gallen,9000,"Katharinengasse 8, 9000 St. Gallen",POINT (9.377243995666504 47.42679977416992),1072787_0
3001312841,3268220,rent,2021-09-30T14:31:28,,1,1980,,,,140,,Obere Felsenstrasse 2,St. Gallen,9000,"Obere Felsenstrasse 2, 9000 St. Gallen",POINT (9.371562957763672 47.41899871826172),1072143_0
3001369615,5gpc9.sxsx2,rent,2021-09-30T14:31:28,,3,1900,,,,,,Duforstrasse 43,St. Gallen,9000,"Duforstrasse 43, 9000 St. Gallen",POINT (9.37730598449707 47.431800842285156),1073110_0
3001222100,SM1034.2202.859675.7f770201-eaef-11eb-9c8e-005056bdbc06,rent,2021-09-30T14:31:28,,4,1950,,,,,,Spisergasse 15,St. Gallen,9000,"Spisergasse 15, 9000 St. Gallen",POINT (9.37773323059082 47.42487716674805),1072615_0
3000781315,Liegenschaftsverwaltung,rent,2021-09-30T14:31:28,,,1964,,,,113,1968,St. Jakobstrasse 91,St. Gallen,9000,"St. Jakobstrasse 91, 9000 St. Gallen",,
3001014618,999940.01.00409,rent,2021-09-30T14:31:28,,4,1860,,,,161,2009,Isenringweg 3,St. Gallen,9000,"Isenringweg 3, 9000 St. Gallen",POINT (9.352368354797363 47.42023849487305),190426029_0
