id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc
3001383681,Bedastrasse.11.9,rent,2021-10-12 19:50:59,,2,1140,,,,70.0,,Bedastrasse 11,St. Gallen,9000.0,47.4286613464355,9.39088344573975,POINT (9.390883445739746 47.42866134643555),1076006.0,0.166666666666667,1076006.0,True,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001384010,53211.01.0101,rent,2021-10-13 07:27:26,,1,1120,,,,,1919.0,Lustgartenstr. 12,St. Gallen,9000.0,47.4208297729492,9.36448001861572,POINT (9.364480018615723 47.42082977294922),1071073.0,,1071073.0,False,58.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,202.0,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001384071,6811.05.0301,rent,2021-10-12 20:45:44,,3,1440,,,,88.0,2020.0,Hechtackerstrasse 12d,St. Gallen,9014.0,47.4075241088867,9.33936977386475,POINT (9.339369773864746 47.40752410888672),191548977.0,0.0114942528735633,191548977.0,False,,,,,,,,True,111.0,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001384879,181.5.2ZWHP,rent,2021-10-12 19:05:07,,GF,755,,,,30.0,,Waldaustrasse 5,St. Gallen,9000.0,47.4201049804688,9.35318374633789,POINT (9.35318374633789 47.42010498046875),,,,,,,,,,,,,,,,
3001385125,20210818-01.869689.c57b04f4-00b9-11ec-bf79-005056bdbc06,rent,2021-10-12 19:38:42,,,2400,,,,,,Sonnenhaldenstrasse 38,St. Gallen,9008.0,47.4402542114258,9.38751602172852,POINT (9.387516021728516 47.44025421142578),1075391.0,,1075391.0,False,58.0,43.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001385146,10738.10738.1021,rent,2021-10-12 19:53:40,,2,650,,,,32.0,,Brauerstrasse 3,St. Gallen,9000.0,47.4337310791016,9.39962577819824,POINT (9.399625778198242 47.43373107910156),1076226.0,0.0857142857142857,1076226.0,False,62.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001385241,139101.01.00001,rent,2021-10-12 19:08:58,,GF,1600,,,,113.0,1950.0,Ludwigstr. 15,St. Gallen,9010.0,47.4408416748047,9.37835311889648,POINT (9.378353118896484 47.44084167480469),1074633.0,0.0,1074633.0,False,,,,,,,,True,301.0,Osten,Rotmonten,Rotmonten
3001385255,56.951.5,rent,2021-10-12 19:38:40,,1,1430,,,,96.0,,Langgasse 159,St. Gallen,9008.0,47.4499473571777,9.39748668670654,POINT (9.397486686706543 47.449947357177734),190209242.0,0.0588235294117647,190209242.0,False,65.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001385379,5181.09.0201,rent,2021-10-12 21:06:33,,2,1919,259.0,1660.0,,114.0,2009.0,Vogelherdstr. 17,St. Gallen,9016.0,47.4366302490234,9.41966819763184,POINT (9.419668197631836 47.43663024902344),190212352.0,0.2,190212352.0,False,60.0,51.0,ES II,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,307.0,Osten,Neudorf,Achslen-Wilen
3001386086,6170.06.0102,rent,2021-10-12 19:53:42,,GF,1290,190.0,1100.0,,64.0,1968.0,Zilstrasse 10,St. Gallen,9016.0,47.4411582946777,9.40502548217773,POINT (9.405025482177734 47.441158294677734),1076957.0,0.032258064516129,1076957.0,True,,,,,,,,True,308.0,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001387524,47721236,rent,2021-10-12 23:28:16,,,890,,,,50.0,,Oberstrasse 65,St. Gallen,9000.0,47.416748046875,9.36429977416992,POINT (9.364299774169922 47.416748046875),1071785.0,0.19047619047619,1071785.0,False,60.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,203.0,Centrum,Riethüsli,Riethüsli
3001387933,5768.goldinger.SM314.6105,rent,2021-10-12 21:06:39,,3,1920,,,,118.0,,Ullmannstrasse 23a,St. Gallen,9014.0,47.4133110046387,9.33245658874512,POINT (9.332456588745117 47.41331100463867),190526768.0,0.0825688073394495,190526768.0,False,,,,,,,,True,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001388388,PaulMichelvonMérey.Augustinergasse299000StGallen.3zw1ogrechtsexZimmermann,rent,2021-10-13 07:27:25,,1,1200,,,,,,Augustinergasse 26,St. Gallen,9000.0,47.4271545410156,9.37455272674561,POINT (9.374552726745605 47.427154541015625),2362985.0,,2362985.0,True,59.0,51.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,206.0,Centrum,Innenstadt,Altstadt
3001388691,2560-10.875828.99a5fe64-0c7b-11ec-8c59-005056bdbc06,rent,2021-10-12 19:38:44,,,950,,,,42.0,2022.0,Ahornstrasse 60,St. Gallen,9000.0,47.4127655029297,9.35045433044434,POINT (9.350454330444336 47.41276550292969),,,,,,,,,,,,,,,,
3001388694,1560-10.875829.c8958259-0c7b-11ec-8c59-005056bdbc06,rent,2021-10-12 19:07:39,,,800,,,,30.0,2022.0,Ahornstrasse 60,St. Gallen,9000.0,47.4127655029297,9.35045433044434,POINT (9.350454330444336 47.41276550292969),,,,,,,,,,,,,,,,
3001388700,3560-10.875830.6a8a4a8d-0c7b-11ec-8c59-005056bdbc06,rent,2021-10-13 07:28:45,,,1430,,,,76.0,2022.0,Ahornstrasse 60,St. Gallen,9000.0,47.4127655029297,9.35045433044434,POINT (9.350454330444336 47.41276550292969),,,,,,,,,,,,,,,,
3001388753,1012.10.2021.816032.e13a2a6a-986a-11eb-968e-005056bdbc06,rent,2021-10-12 20:47:00,,1,1180,,,,,,Steingrüeblistrasse 39,St. Gallen,9000.0,47.4268798828125,9.38997936248779,POINT (9.389979362487793 47.4268798828125),1073687.0,,1073687.0,False,,,,,,,,True,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001388806,IT3SG - Harfenbergstrasse 13 - 002.890339.a4baa420-22ad-11ec-842e-005056bdbc06,rent,2021-10-12 19:38:48,,5,990,,,,,,Harfenbergstrasse 13,St. Gallen,9000.0,47.4235687255859,9.38078880310059,POINT (9.380788803100586 47.42356872558594),1073501.0,,1073501.0,False,,,,,,,,True,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001389161,1002.102021.828321.b36855e4-ada7-11eb-820b-005056bdbc06,rent,2021-10-13 07:22:00,,GF,1100,,,,46.0,,Rosenbergstrasse 64,St. Gallen,9000.0,47.4233627319336,9.36717796325684,POINT (9.367177963256836 47.423362731933594),1071191.0,0.15,1071191.0,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,202.0,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001389162,2001.102021.845801.c7a9513c-cf3d-11eb-92cc-005056bdbc06,rent,2021-10-12 20:46:55,,GF,1170,,,,,,Stückelbergstrasse 3,St. Gallen,9000.0,47.4162216186523,9.35643577575684,POINT (9.356435775756836 47.416221618652344),1070190.0,,1070190.0,False,,,,,,,,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001389163,1031.10.2021.758202.77bc7ac9-3539-11eb-b716-005056bdbc06,rent,2021-10-12 20:46:52,,3,1250,,,,,,Steingrüeblistrasse 39,St. Gallen,9000.0,47.4268798828125,9.38997936248779,POINT (9.389979362487793 47.4268798828125),1073687.0,,1073687.0,False,,,,,,,,True,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001380896,SM1008.1106.888276.4a07c712-2068-11ec-842e-005056bdbc06,rent,2021-10-13 07:22:00,,3,1230,140.0,1090.0,,48.0,,Teufenerstrasse 52,St. Gallen,9000.0,,,POINT(9.36786351041969 47.4181119831833),1072285.0,0.494736842105263,1072285.0,False,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,205.0,Centrum,Innenstadt,St.Leonhard-Ost
3001382654,165,rent,2021-10-13 07:36:59,,4,1300,,,,90.0,,Zürcherstrasse 78,St. Gallen,9000.0,,,POINT(9.34935397192808 47.4172319477786),1070311.0,0.307692307692308,1070311.0,False,68.0,60.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001384887,189-3.uze.4100-3021,rent,2021-10-12 20:47:01,,2,1150,,,,70.0,,Teufenerstrasse 95 a,St. Gallen,9000.0,,,POINT(9.36481002310679 47.4150500166327),1071628.0,0.0,1071628.0,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001384902,169-1.uze.4100-2001,rent,2021-10-13 09:12:48,,,1240,180.0,1060.0,,50.0,,Teufenerstrasse 95,St. Gallen,9000.0,,,POINT(9.36481002310679 47.4150500166327),1071628.0,0.0196078431372549,1071628.0,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001385430,2655.5021,rent,2021-10-12 23:28:18,,2,1620,,,,106.0,,Felsenstrasse 73 (BK),St. Gallen,9000.0,,,POINT(9.37241315466321 47.4196553683778),1072224.0,0.0363636363636364,1072224.0,False,54.0,40.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,204.0,Centrum,St.Georgen,St.Georgen-Bernegg
3001389164,1031.10.2021.864637.9cdc656f-f5da-11eb-8985-005056bdbc06,rent,2021-10-12 20:46:52,,3,1200,,,,,,Stückelbergstrasse 1,St. Gallen,9000.0,47.4163589477539,9.35648727416992,POINT (9.356487274169922 47.416358947753906),1070188.0,,1070188.0,False,,,,,,,,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001389165,1033.10.2021.848779.910cc64c-d4b8-11eb-92cc-005056bdbc06,rent,2021-10-12 20:46:58,,3,1190,,,,70.0,,Helvetiastrasse 51,St. Gallen,9000.0,47.4341926574707,9.39534091949463,POINT (9.395340919494629 47.4341926574707),1076174.0,0.0909090909090909,1076174.0,True,59.0,48.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001389167,1002.102021.850994.31aa3e11-d988-11eb-84f0-005056bdbc06,rent,2021-10-12 19:06:29,,GF,1750,200.0,1550.0,,85.0,,Obere Büschenstrasse 10,St. Gallen,9000.0,47.4247970581055,9.38028240203857,POINT (9.380282402038574 47.42479705810547),1073538.0,0.0,1073538.0,False,64.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001389168,1032.10.2021.868597.58141a82-ff26-11eb-bf79-005056bdbc06,rent,2021-10-12 20:45:47,,3,2190,280.0,1910.0,,121.0,2016.0,Fürstenlandstrasse 135,St. Gallen,9014.0,47.4106826782227,9.33879375457764,POINT (9.338793754577637 47.410682678222656),191122951.0,0.00819672131147542,191122951.0,False,,,,,,,,True,112.0,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001389171,1011.102021.866785.a3db3f97-faae-11eb-8985-005056bdbc06,rent,2021-10-12 19:07:47,,2,1400,,,,,2016.0,Fürstenlandstrasse 135,St. Gallen,9014.0,47.4106826782227,9.33879375457764,POINT (9.338793754577637 47.410682678222656),191122951.0,,191122951.0,False,,,,,,,,True,112.0,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001389930,54427.02.0101,rent,2021-10-12 21:06:33,,1,1990,330.0,1660.0,,145.0,1985.0,Rorschacher Strasse 277b,St. Gallen,9016.0,47.4415016174316,9.41170310974121,POINT (9.411703109741211 47.44150161743164),,,,,,,,,,,,,,,,
3001389931,53601.01.0401,rent,2021-10-12 19:38:46,,4,1200,110.0,1090.0,,57.0,1961.0,Neugasse 35,St. Gallen,9000.0,47.4247093200684,9.37479877471924,POINT (9.374798774719238 47.42470932006836),1072571.0,0.0,1072571.0,True,,,,,,,,True,206.0,Centrum,Innenstadt,Altstadt
3001390736,A95ZL3R_22DZ45X,rent,2021-10-12 19:05:05,,GF,1130,,,,,,Martinsbruggstrasse 30,St. Gallen,9016.0,47.4363708496094,9.40935897827148,POINT (9.409358978271484 47.436370849609375),1076647.0,,1076647.0,False,58.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,307.0,Osten,Neudorf,Achslen-Wilen
3001390738,Achslenweg 17 - 4 Zi-Wg 1. OG links 2.,rent,2021-10-12 19:53:42,,1,1298,,,,,,Achslenweg 17,St. Gallen,9016.0,47.4357566833496,9.41154384613037,POINT (9.411543846130371 47.43575668334961),1076667.0,,1076667.0,True,51.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,307.0,Osten,Neudorf,Achslen-Wilen
3001390739,A95ZL3R_22DY45X,rent,2021-10-13 08:39:53,,3,1150,180.0,970.0,,,,Martinsbruggstrasse 30b,St. Gallen,9016.0,47.4361190795898,9.4094934463501,POINT (9.409493446350098 47.436119079589844),1076649.0,,1076649.0,False,,,,,,,,True,307.0,Osten,Neudorf,Achslen-Wilen
3001390741,3 Zi-Wg 2. OG rechts - Fuchsenstrasse 9 1.,rent,2021-10-13 08:39:55,,2,1080,200.0,880.0,,,,Fuchsenstrasse 9,St. Gallen,9016.0,47.4352836608887,9.40900993347168,POINT (9.40900993347168 47.43528366088867),1076615.0,,1076615.0,True,,,,,,,,True,307.0,Osten,Neudorf,Achslen-Wilen
3001390742,Lukasstrasse 41 - 4.5 Zi-Wg 1. OG West 1.,rent,2021-10-12 21:06:33,,1,1840,,,,110.0,2012.0,Lukasstrasse 41,St. Gallen,9016.0,47.4388809204102,9.40090847015381,POINT (9.400908470153809 47.438880920410156),190607614.0,0.0350877192982456,190607614.0,False,63.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,308.0,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001390745,4 Zi-Wg 1. OG links 30d 1.,rent,2021-10-13 08:39:49,,1,1290,200.0,1090.0,,,,Martinsbruggstrasse 30d,St. Gallen,9016.0,47.4358863830566,9.40966320037842,POINT (9.409663200378418 47.43588638305664),1076651.0,,1076651.0,False,,,,,,,,True,307.0,Osten,Neudorf,Achslen-Wilen
3001393718,47773858,rent,2021-10-12 23:28:15,,,890,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001394636,55.903.401,rent,2021-10-12 19:52:19,,3,1470,,,,86.0,,Leuenbergerstrasse 2,St. Gallen,9000.0,47.4173431396484,9.34955787658691,POINT (9.349557876586914 47.41734313964844),191169830.0,0.0,191169830.0,False,68.0,60.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001394734,StGallenKlusstrasse203OG.891913.1b2e66b8-2507-11ec-842e-005056bdbc06,rent,2021-10-12 20:00:05,,3,1300,,,,74.0,,Reizende 3.5-Zimmerwohnung in St. Georgen - hell ruhig renoviert gepflegt sonnig naturnah und mit Weitsicht bis zum Bodensee grosser Balkon Garten zur Mitbenutzung,St. Gallen,9000.0,,,,,,,,,,,,,,,,,,,
3001394775,351.1112.891921.dd743a61-2509-11ec-842e-005056bdbc06,rent,2021-10-13 07:37:07,,4,1600,220.0,1380.0,,96.0,1995.0,Burgstrasse 91,St. Gallen,9000.0,47.4159774780273,9.35520458221436,POINT (9.355204582214355 47.415977478027344),2363104.0,,2363104.0,False,57.0,46.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,112.0,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001394845,Teufenerstrasse 189.891946.fbd69047-250d-11ec-842e-005056bdbc06,rent,2021-10-12 19:54:52,,2,1090,,,,118.0,,Teufenerstrasse 189,St. Gallen,9012.0,47.4066352844238,9.36957454681396,POINT (9.369574546813965 47.40663528442383),,,,,,,,,,,,,,,,
3001394899,56.950.14,rent,2021-10-12 19:05:15,,3,1310,,,,76.0,,Langgasse 157,St. Gallen,9008.0,47.4497146606445,9.39772891998291,POINT (9.39772891998291 47.44971466064453),190209239.0,0.05,190209239.0,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001394909,02947.02.2101,rent,2021-10-12 21:06:36,,1,1560,,,,88.0,2017.0,Favrestrasse 19,St. Gallen,9016.0,47.437198638916,9.41196441650391,POINT (9.411964416503906 47.437198638916016),191569754.0,0.0232558139534884,191569754.0,False,,,,,,,,True,307.0,Osten,Neudorf,Achslen-Wilen
3001396200,53207.04.0101,rent,2021-10-12 20:45:45,,1,1540,,,,109.0,2003.0,Lehnstrasse 104a,St. Gallen,9014.0,47.4062080383301,9.3261137008667,POINT (9.3261137008667 47.40620803833008),160003364.0,0.0,160003364.0,False,,,,,,,,True,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001396208,2300.01.3001,rent,2021-10-13 08:39:54,,3,1090,130.0,960.0,,61.0,,Brauerstr. 47,St. Gallen,9016.0,47.4372138977051,9.40369892120361,POINT (9.403698921203613 47.43721389770508),1076324.0,0.0,1076324.0,True,54.0,46.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001396640,2110.1.3.663412.a5f9ca17-98d3-11ea-9882-005056bdbc06,rent,2021-10-12 20:14:53,,2,1068,,,,,,Wolfgangstr. 71,St. Gallen,9014.0,47.4026298522949,9.33182621002197,POINT (9.331826210021973 47.40262985229492),1069456.0,,1069456.0,True,,,,,,,,True,110.0,Westen,Bruggen,Boppartshof-Hinterberg
3001397727,10198.01.0202,rent,2021-10-12 20:14:52,,2,1180,,,,60.0,2012.0,Zweibruggenmühlestrasse 5,St. Gallen,9014.0,47.4071960449219,9.32706451416016,POINT (9.327064514160156 47.407196044921875),190608319.0,0.0344827586206897,190608319.0,False,62.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001398106,16483.03.0002,rent,2021-10-12 19:54:50,,GF,350,,,,,,Im Grund 14c,St. Gallen,9012.0,47.4100570678711,9.36431980133057,POINT (9.364319801330566 47.410057067871094),1071447.0,,1071447.0,True,,,,,,,,True,203.0,Centrum,Riethüsli,Riethüsli
3001398196,04177.01.0002,rent,2021-10-12 19:38:40,,,1550,,,,71.0,,Lukasstrasse 36a,St. Gallen,9008.0,47.4386253356934,9.39911842346191,POINT (9.399118423461914 47.43862533569336),190699809.0,0.0273972602739726,190699809.0,False,56.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001398462,0194,rent,2021-10-12 19:06:24,,3,1500,,,,107.0,,Linsebühlstrasse 99,St. Gallen,9000.0,47.4259910583496,9.38535594940186,POINT (9.385355949401855 47.42599105834961),1073639.0,1.81578947368421,1073639.0,True,58.0,44.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001400894,9029.04.0204,rent,2021-10-12 21:06:35,,2,1825,150.0,1675.0,,115.0,2011.0,Schönbüelpark 7,St. Gallen,9016.0,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694.0,0.0550458715596329,190425694.0,False,62.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307.0,Osten,Neudorf,Achslen-Wilen
3001400897,9029.03.0203,rent,2021-10-12 19:05:11,,2,1630,190.0,1440.0,,88.0,2011.0,Schönbüelpark 5,St. Gallen,9016.0,47.4406852722168,9.41177463531494,POINT (9.411774635314941 47.4406852722168),,,,,,,,,,,,,,,,
3001401197,hgok2326119,rent,2021-10-13 08:39:56,,3,650,85.0,565.0,,,,Parketteriestrasse 6,St. Gallen,9016.0,47.4368362426758,9.40260219573975,POINT (9.402602195739746 47.43683624267578),1076272.0,,1076272.0,False,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001390573,47733440,rent,2021-10-12 23:28:12,,,1340,,,,98.0,,Unterstrasse Goldach SG,St. Gallen,9000.0,,,POINT(9.37027400189251 47.4202489501621),,,,,,,,,,,,,,,,
3001390574,47733224,rent,2021-10-12 23:28:14,,,1170,,,,78.0,,Unterstrasse Goldach SG,St. Gallen,9000.0,,,POINT(9.37027400189251 47.4202489501621),,,,,,,,,,,,,,,,
3001394787,7145.3521,rent,2021-10-12 19:54:48,,2,1500,,,,61.0,2018.0,St. Georgenstrasse 159,St. Gallen,9011.0,,,POINT(9.39104272688362 47.4147356928072),191606857.0,0.0317460317460317,191606857.0,False,59.0,44.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,209.0,Centrum,St.Georgen,St.Georgen-Bach
3001395041,16731.14.0103,rent,2021-10-12 19:53:41,,1,570,,,,23.0,1952.0,St. Leonhardstrasse 51,St. Gallen,9000.0,,,POINT(9.36863748554197 47.4215448477558),1072356.0,0.0,1072356.0,False,64.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,205.0,Centrum,Innenstadt,St.Leonhard-Ost
3001398467,1212.02.0305,rent,2021-10-12 21:06:34,,3,1890,370.0,1520.0,,90.0,1970.0,Achslenstr.5,St. Gallen,9016.0,,,POINT(9.41385657522635 47.4326657472487),1076513.0,0.0,1076513.0,True,,,,,,,,True,306.0,Osten,Notkersegg,Hub-Schaugentobel
3001399818,TG1789.TG1789.TG1789,rent,2021-10-12 19:53:41,,1,590,,,,23.0,,Teufenerstrasse 41,St. Gallen,9000.0,,,POINT(9.36866748014511 47.4183504693382),1072126.0,0.0,1072126.0,True,69.0,62.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,204.0,Centrum,St.Georgen,St.Georgen-Bernegg
3001400530,622.uze.4100-2012,rent,2021-10-13 07:22:00,,1,1050,,,,,,Teufenerstrasse 95,St. Gallen,9000.0,,,POINT(9.36481002310679 47.4150500166327),1071628.0,,1071628.0,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001400565,10087.1.1012,rent,2021-10-12 19:51:06,,1,700,,,,31.0,,Teufenerstrasse 117,St. Gallen,9000.0,,,POINT(9.36380237534161 47.4139422047013),1071611.0,0.03125,1071611.0,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001400878,237-3.uze.4100-3063,rent,2021-10-12 20:13:43,,6,1760,,,,145.0,,Teufenerstrasse 95 a,St. Gallen,9000.0,,,POINT(9.36481002310679 47.4150500166327),1071628.0,0.45,1071628.0,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001402705,146.1.14.800135.28187883-7ff3-11eb-8e73-005056bdbc06,rent,2021-10-12 19:05:01,,1,550,,,,,,Linsebühlstrasse 18,St. Gallen,9000.0,47.4243431091309,9.38104820251465,POINT (9.381048202514648 47.42434310913086),1073523.0,,1073523.0,False,67.0,55.0,ES III,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001402706,346-102021.894165.2e3e29c2-274b-11ec-842e-005056bdbc06,rent,2021-10-12 19:53:37,,3,1010,,,,64.0,,Domänenstrasse 3,St. Gallen,9008.0,47.440860748291,9.39433193206787,POINT (9.394331932067871 47.440860748291016),1075141.0,0.0153846153846153,1075141.0,False,55.0,48.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001402756,najiw.n2i7t,rent,2021-10-13 07:22:04,,1,1480,200.0,1280.0,,75.0,1940.0,Dufourstrasse 153,St. Gallen,9000.0,47.4226188659668,9.35810947418213,POINT (9.358109474182129 47.4226188659668),1070646.0,0.0,1070646.0,False,58.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001403156,16730.14.0001,rent,2021-10-13 07:27:28,,GF,1050,,,,,1984.0,Fidesstr. 6,St. Gallen,9000.0,47.4319305419922,9.39297676086426,POINT (9.392976760864258 47.43193054199219),,,,,,,,,,,,,,,,
3001403510,3cavf.smg35,rent,2021-10-13 07:27:30,,1,1540,,,,101.0,,Burgstrasse 31,St. Gallen,9000.0,47.4190368652344,9.36180973052979,POINT (9.361809730529785 47.419036865234375),1071017.0,0.0,1071017.0,False,62.0,51.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,202.0,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001403636,47675799,rent,2021-10-13 08:18:31,,,690,,,,25.0,,Löwengasse,St. Gallen,9000.0,47.4253807067871,9.37762355804443,POINT (9.377623558044434 47.42538070678711),1072665.0,0.375,1072665.0,False,,,,,,,,True,206.0,Centrum,Innenstadt,Altstadt
3001403716,859492.f8c7d51f-eaae-11eb-9c8e-005056bdbc06,rent,2021-10-12 20:00:00,,4,800,,,,,,Langgasse 37,St. Gallen,9008.0,47.4364929199219,9.38725566864014,POINT (9.387255668640137 47.436492919921875),1075244.0,,1075244.0,False,67.0,60.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
