id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy
3001441669,08083.01.0131,rent,2021-10-22T09:18:52,,3,1815,200,1615,,117,1988,Langgasse 9,St. Gallen,9008,47.434497833252,9.38464164733887,POINT (9.384641647338867 47.43449783325195),1074760,0.0
3001441513,48132140,rent,2021-10-22T09:19:29,,,1020,,,,60,,,,,,,,,
3001441512,48132850,rent,2021-10-22T09:19:31,,,720,,,,,,,,,,,,,
3001445240,4ft0d.cwcix,rent,2021-10-24T17:47:07,,2,1590,230,1360,,100,,Hagenbuchstrasse 10,St. Gallen,9000,47.4311408996582,9.3983097076416,POINT (9.398309707641602 47.4311408996582),1075910,0.111111111111111
3001441614,46235317,rent,2021-10-22T09:18:45,,,990,,,,51,,Rorschacherstrasse 231,St. Gallen,9016,,,POINT(9.40349168190317 47.4360003180019),1076336,
3001385698,SM1037.2213.889592.2ea0dc15-21f0-11ec-842e-005056bdbc06,rent,2021-10-13T11:00:24,,4,1630,180,1450,,84,2010,Altwinkelnstrasse 17,St. Gallen,9015,47.4021606445312,9.30312728881836,POINT (9.30312728881836 47.40216064453125),190255929,0.05
3001321804,2510.02.0712,rent,2021-10-13T11:00:26,,1,1630,250,1380,,80,,Quimbystrasse 7,St. Gallen,9015,47.4001235961914,9.29899501800537,POINT (9.298995018005371 47.400123596191406),190209259,0.0476190476190477
3001251668,SM1037.2107.864723.eaca4bf5-f5fa-11eb-8985-005056bdbc06,rent,2021-10-13T11:00:27,,3,1590,210,1380,,92,,Altwinkelnstrasse 15,St. Gallen,9015,47.4022254943848,9.30288410186768,POINT (9.302884101867676 47.402225494384766),190255908,0.0
3001170136,10081.1.1035,rent,2021-10-13T11:00:29,,3,1510,170,1340,,64,2015,Kunklerstrasse 1,St. Gallen,9015,47.4062309265137,9.30460929870605,POINT (9.304609298706055 47.40623092651367),191289011,0.0
3001353330,20070.2.2021,rent,2021-10-13T11:00:30,,2,1435,230,1205,,80,1985,Sonnmattstrasse 33,St. Gallen,9015,47.4070587158203,9.31648921966553,POINT (9.316489219665527 47.40705871582031),1068813,0.0
3000968851,33.whgbogdan.33123,rent,2021-10-13T11:00:32,,2,1320,170,1150,,,,Letzistrasse 11,St. Gallen,9015,47.4035949707031,9.29968643188477,POINT (9.299686431884766 47.403594970703125),1068745,
3001079915,572c3.yfjkq,rent,2021-10-13T11:00:33,,GF,1390,200,1190,,41,1910,Kräzernstrasse 30,St. Gallen,9015,47.4067420959473,9.32085132598877,POINT (9.32085132598877 47.406742095947266),1068763,0.672
3001261018,3965.3011,rent,2021-10-13T11:00:30,,1,1340,280,1060,,66,,Herisauerstrasse 86,St. Gallen,9015,,,POINT(9.3010717834686 47.4018621765437),1068658,0.0
3001440731,1242403,rent,2021-10-22T01:43:27,,3,1120,220,900,,70,,,,,,,,,
3001440656,1242308,rent,2021-10-22T01:43:32,,2,1340,210,1130,,75,,,,,,,,,
3001442027,R144.R144,rent,2021-10-22T13:34:42,,1,1350,250,1100,,80,,Röschstrasse 14,St. Gallen,9000,47.4317283630371,9.39998435974121,POINT (9.399984359741211 47.43172836303711),1075866,0.0126582278481013
3001442864,n42j0.3uxnn,rent,2021-10-22T20:17:50,,3,1450,,,,100,1905,Zürcherstrasse 38,St. Gallen,9000,,,POINT(9.35374534215702 47.4191835312972),,
3001448678,2510.02.0732,rent,2021-10-26T11:01:53,,3,2150,300,1850,,107,,Quimbystrasse 7,St. Gallen,9015,47.4001235961914,9.29899501800537,POINT (9.298995018005371 47.400123596191406),190209259,0.00943396226415105
3001448697,905945.0d7740de-3635-11ec-842e-005056bdbc06,rent,2021-10-26T11:02:13,,2,970,140,830,,34,,Engelgasse 12,St. Gallen,9000,47.426586151123,9.37471008300781,POINT (9.374710083007812 47.42658615112305),1072711,0.514285714285714
3001448481,39414342,rent,2021-10-26T11:02:25,,,1190,,,,65,,Langgasse 61,St. Gallen,9008,47.4383544921875,9.38934993743896,POINT (9.389349937438965 47.4383544921875),1075211,0.0714285714285714
3001434052,TG2308.TG2308.TG2308,rent,2021-10-19T14:51:18,,3,1150,200,950,,65,,Buchentalstrasse 23,St. Gallen,9000,47.4346313476562,9.39625358581543,POINT (9.39625358581543 47.43463134765625),1076315,0.0441176470588235
3001442115,15601.14.903835.3c3d4972-332f-11ec-842e-005056bdbc06,rent,2021-10-22T14:11:32,,4,2275,210,2065,,130,,Dufourstrasse 7,St. Gallen,9008,47.4348220825195,9.38402462005615,POINT (9.384024620056152 47.43482208251953),,
3001446651,5419.09.0060,rent,2021-10-25T14:15:38,,5,1550,255,1295,,87,,Zilweg 11,St. Gallen,9016,47.442626953125,9.40856456756592,POINT (9.408564567565918 47.442626953125),1077114,0.0
3001446815,1811.10.2021.905213.f83cbf05-358a-11ec-842e-005056bdbc06,rent,2021-10-25T14:16:00,,,2630,280,2350,,,,Goethestrasse 44,St. Gallen,9008,47.4369812011719,9.38311100006104,POINT (9.383111000061035 47.436981201171875),1074790,
3001446623,flat496957fox,rent,2021-10-25T14:16:06,,4,1250,240,1010,,,,Oberstrasse 200,St. Gallen,9000,47.4126815795898,9.35095024108887,POINT (9.350950241088867 47.412681579589844),1069927,
3001446656,7527.02.0009,rent,2021-10-25T14:16:16,,2,1450,220,1230,,71,1956,Leuenbergerstrasse 10,St. Gallen,9000,47.4178466796875,9.34981918334961,POINT (9.34981918334961 47.4178466796875),1070322,
3001448945,1196.01.1024,rent,2021-10-26T12:31:47,,2,1305,130,1175,,78,1973,Stationsstrasse 1,St. Gallen,9014,47.4088478088379,9.33132934570312,POINT (9.331329345703125 47.40884780883789),,
3001449875,7787.01.8007,rent,2021-10-27T09:36:39,,-2,115,40,75,,,1999,Salisstr. 18,St. Gallen,9000,47.4187889099121,9.35576725006104,POINT (9.355767250061035 47.41878890991211),1070289,
3001450273,10081.1.1034,rent,2021-10-27T09:36:55,,3,1730,240,1490,,87,2015,Kunklerstrasse 1,St. Gallen,9015,47.4062309265137,9.30460929870605,POINT (9.304609298706055 47.40623092651367),191289011,0.0224719101123596
3001449715,c0lre.kcmb2,rent,2021-10-27T09:37:00,,5,750,,,,,1931,Schönaustrasse 79,St. Gallen,9000,47.4168701171875,9.34809398651123,POINT (9.34809398651123 47.4168701171875),1070306,
3001449492,906072.d209b3a6-365b-11ec-842e-005056bdbc06,rent,2021-10-27T09:37:02,,4,650,80,570,,18,,Burgstrasse 21,St. Gallen,9000,47.4193382263184,9.36314487457275,POINT (9.363144874572754 47.41933822631836),1071051,0.1
3001450276,5690.02.3001,rent,2021-10-27T09:37:08,,3,1880,230,1650,,100,2003,Haggenstr. 64,St. Gallen,9014,47.4054985046387,9.33809852600098,POINT (9.338098526000977 47.40549850463867),,
3001449586,..5210.906120.3d67e10c-365f-11ec-842e-005056bdbc06,rent,2021-10-27T09:37:14,,2,890,100,790,,43,,Gartenstrasse 5,St. Gallen,9000,47.4217529296875,9.37387847900391,POINT (9.373878479003906 47.4217529296875),1072374,0.228571428571429
3001449308,47613410,rent,2021-10-27T09:37:26,,,1825,,,,115,,Schönbüelpark 7,St. Gallen,9016,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694,0.0550458715596329
3001449527,08058.01.0108,rent,2021-10-27T09:37:34,,3,1220,140,1080,,55,1920,Brühlbleichestrasse 10,St. Gallen,9000,47.4305038452148,9.38340282440186,POINT (9.383402824401855 47.430503845214844),1072939,0.1
3001449478,906063.4ca5d5df-365a-11ec-842e-005056bdbc06,rent,2021-10-27T09:37:36,,3,1170,150,1020,,56,,Bogenstrasse 15,St. Gallen,9000,47.4191741943359,9.36273384094238,POINT (9.362733840942383 47.41917419433594),1071032,0.0181818181818181
3001449876,7787.01.0302,rent,2021-10-27T09:37:58,,3,1750,310,1440,,107,1999,Salisstr. 18,St. Gallen,9000,47.4187889099121,9.35576725006104,POINT (9.355767250061035 47.41878890991211),1070289,0.0
3001427562,47613410,rent,2021-10-16T14:18:42,,,1825,,,,115,,Schönbüelpark 7,St. Gallen,9016,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694,0.0550458715596329
3001442121,f75iw.8mbwo,rent,2021-10-22T14:41:34,,3,1550,150,1400,,70,,Langgasse 5,St. Gallen,9008,47.4342079162598,9.38436317443848,POINT (9.384363174438477 47.434207916259766),1074755,0.0666666666666667
3001446965,20050.2.2011,rent,2021-10-25T15:44:46,,1,1500,200,1300,,86,1982,Guggeienhof 1a,St. Gallen,9016,47.4468307495117,9.40468502044678,POINT (9.404685020446777 47.44683074951172),9003529,0.0947368421052631
3001448483,34497600,rent,2021-10-26T11:01:52,,,1890,,,,120,,Zürcherstrasse 438,St. Gallen,9015,,,POINT(9.30867544829924 47.4074522546524),,
3001447005,47738127,rent,2021-10-25T15:44:56,,,990,,,,51,,Rorschacherstrasse 231,St. Gallen,9016,,,POINT(9.40349168190317 47.4360003180019),1076336,
3001451369,Helvetiastr 41 10.906666.a091a71a-3702-11ec-842e-005056bdbc06,rent,2021-10-27T11:03:05,,2,990,110,880,,45,,Helvetiastrasse 41,St. Gallen,9000,47.4332618713379,9.3950719833374,POINT (9.395071983337402 47.43326187133789),1076158,0.0
3001442287,"3,5-Zi.-DWG, St. Gallen.903877.401212bf-3337-11ec-842e-005056bdbc06",rent,2021-10-22T15:41:57,,3,1380,180,1200,,82,,Treuackerstrasse 34,St. Gallen,9000,47.415397644043,9.36264228820801,POINT (9.362642288208008 47.41539764404297),1071707,0.138888888888889
3001447140,2746.05.0003,rent,2021-10-25T17:04:15,,GF,1260,110,1150,,77,,Solitüdenstrasse 4 C,St. Gallen,9012,47.4128837585449,9.36306571960449,POINT (9.363065719604492 47.41288375854492),,
3001447019,1071.189.2203.905260.367d0825-3599-11ec-842e-005056bdbc06,rent,2021-10-25T17:04:26,,2,860,120,740,,27,,Rorschacherstrasse 218,St. Gallen,9000,,,POINT(9.40232082928263 47.4348146315201),1076251,0.0
3001451391,859492.f8c7d51f-eaae-11eb-9c8e-005056bdbc06,rent,2021-10-27T16:50:13,,4,950,150,800,,,,Langgasse 37,St. Gallen,9008,47.4364929199219,9.38725566864014,POINT (9.387255668640137 47.436492919921875),1075244,
3001451526,5515.01.0201,rent,2021-10-27T16:50:46,,2,940,80,860,,34,1955,Engelgasse 8,St. Gallen,9000,47.4263572692871,9.37482452392578,POINT (9.374824523925781 47.42635726928711),1072709,0.0
3001451843,07930.02.0023,rent,2021-10-27T16:51:04,,3,1380,250,1130,,83,1956,Wiesentalstr. 14,St. Gallen,9000,47.4329490661621,9.39658451080322,POINT (9.396584510803223 47.43294906616211),1076156,0.0119047619047619
3001451857,4700.1031-05,rent,2021-10-27T16:51:20,,3,1670,250,1420,,90,,Rehburgstrasse 1,St. Gallen,9000,47.4315147399902,9.39706230163574,POINT (9.397062301635742 47.431514739990234),1075950,0.0
3001451713,1060.174.1104.906732.9f920ebf-371e-11ec-842e-005056bdbc06,rent,2021-10-27T16:50:20,,1,890,180,710,,41,,Teufenerstrasse 72,St. Gallen,9012,,,POINT(9.36876940888987 47.4058071427024),,
3001451858,2032-04,rent,2021-10-27T16:51:22,,3,1665,275,1390,,,,Rorschacherstrasse 164,St. Gallen,9000,,,POINT(9.39707539834237 47.4317187290565),1075906,
3000422289,ZXW2519000,rent,2021-10-12T19:38:37,,1,960,,,,,,Teufenerstrasse 121b,St. Gallen,9000,,,POINT(9.36422649595714 47.4135752636532),1071615,
3000700663,4548.01.0101,rent,2021-10-12T23:17:48,,1,740,,,,47,,Teufenerstrasse 62,St. Gallen,9000,,,POINT(9.36705650912819 47.4174237001231),1071689,0.0
3000837488,6065.3551,rent,2021-10-12T20:46:57,,5,1150,,,,61,,Rosenbergstrasse 68 (BK),St. Gallen,9000,,,POINT(9.3668446184697 47.4232841735143),1071193,0.0517241379310345
3000884589,2050118.02.000020,rent,2021-10-13T09:12:35,,4,1270,200,1070,,54,,Gebäude Gartenstrasse 15,St. Gallen,9000,,,POINT(9.37259281781419 47.4213167784574),2717538,0.2
3001002079,3858.goldinger.SM319.2101,rent,2021-10-12T23:09:53,,1,1030,,,,65,,Zürcherstrasse 284,St. Gallen,9014,,,POINT(9.32876873005486 47.4082678608842),1069053,0.0833333333333333
3001029335,4548.01.0202,rent,2021-10-12T23:17:49,,2,790,,,,47,,Teufenerstrasse 62,St. Gallen,9000,,,POINT(9.36705650912819 47.4174237001231),1071689,0.0
3001067269,54805.01.0103,rent,2021-10-13T09:12:41,,1,1290,240,1050,,75,1959,Teufenerstrasse 128,St. Gallen,9000,,,POINT(9.36337702835567 47.4131755625068),1071508,0.0
