id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,price_per_sqm,price_per_room,flat_cat,cat,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc
3001142256,3192758,rent,2021-10-12 23:28:17,,1,1900,,,,70,,Katharinengasse 8,St. Gallen,9000,47.4267997741699,9.3772439956665,POINT (9.377243995666504 47.42679977416992),1072787,0.166666666666667,27.142857142857142,633.3333333333334,M,e,1072787,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001145344,04104.01.0001,rent,2021-10-12 19:52:18,,GF,1500,,,,100,,Röschstrasse 11,St. Gallen,9000,47.4319686889648,9.40022945404053,POINT (9.400229454040527 47.431968688964844),1075868,0.0,15.0,300.0,L,c,1075868,False,51.0,40.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001145410,00761.03.0008,rent,2021-10-12 20:46:57,,2,1390,260.0,1130.0,,65,1962.0,Oberstrasse 205,St. Gallen,9000,47.4121780395508,9.35199928283691,POINT (9.351999282836914 47.41217803955078),1069739,0.1875,21.384615384615383,463.3333333333333,M,d,1069739,True,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001145546,00913.01.0007,rent,2021-10-12 23:28:18,,1,1870,310.0,1560.0,,111,1984.0,Stahlstrasse 9,St. Gallen,9000,47.4213943481445,9.35567760467529,POINT (9.355677604675293 47.42139434814453),1070447,0.233333333333333,16.846846846846848,467.5,M,d,1070447,True,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001145712,CALOST2.CALOST2.CALOST2,rent,2021-10-13 07:22:01,,1,1300,100.0,1200.0,,70,,Oststr. 7,St. Gallen,9000,47.4309387207031,9.39225673675537,POINT (9.392256736755371 47.430938720703125),1076063,0.156626506024096,18.571428571428573,433.3333333333333,M,c,1076063,False,61.0,54.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001145713,CALOST.CALOST.CALOST,rent,2021-10-12 19:38:47,,2,1200,100.0,1100.0,,70,,Oststr. 7,St. Gallen,9000,47.4309387207031,9.39225673675537,POINT (9.392256736755371 47.430938720703125),1076063,0.156626506024096,17.142857142857142,400.0,M,c,1076063,False,61.0,54.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001145758,ERALANG2.ERALANG2.ERALANG2,rent,2021-10-12 19:53:33,,1,1100,,,,65,,Langgasse 59c,St. Gallen,9008,47.4384803771973,9.38886642456055,POINT (9.388866424560547 47.438480377197266),1075210,0.0714285714285714,16.923076923076923,275.0,M,b,1075210,False,58.0,51.0,ES II,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001146643,142_1_202.800510.10935909-8029-11eb-8e73-005056bdbc06,rent,2021-10-12 19:38:45,,2,900,,,,57,,Paradiesstrasse 29,St. Gallen,9000,47.4177627563477,9.36205863952637,POINT (9.362058639526367 47.417762756347656),1070997,0.14,15.789473684210526,300.0,M,c,1070997,False,49.0,39.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001154674,23037.02.400020,rent,2021-10-12 23:30:40,,GF,1350,,,,98,,Langgasse 155,St. Gallen,9008,47.449348449707,9.39771270751953,POINT (9.397712707519531 47.44934844970703),1075536,0.0101010101010101,13.775510204081632,337.5,M,c,1075536,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001158513,2885.4511,rent,2021-10-13 07:27:33,,1,1290,,,,85,1982.0,Grütlistrasse 6,St. Gallen,9000,47.4346389770508,9.40295505523682,POINT (9.402955055236816 47.43463897705078),1075749,0.0365853658536586,15.176470588235293,430.0,M,c,1075749,True,54.0,47.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001167228,23037.02.430010,rent,2021-10-12 23:30:41,,3,1307,,,,93,,Langgasse 155,St. Gallen,9008,47.449348449707,9.39771270751953,POINT (9.397712707519531 47.44934844970703),1075536,0.0606060606060606,14.053763440860216,326.75,M,c,1075536,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001172304,f70d4e6b-75f1-11eb-9a3b-005056bdbc06,rent,2021-10-12 19:53:33,,2,1050,,,,68,,Lukasstrasse 3,St. Gallen,9008,47.4398574829102,9.39527797698975,POINT (9.395277976989746 47.439857482910156),1075132,0.244444444444444,15.441176470588236,350.0,M,c,1075132,False,63.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001174557,22112.01.10400,rent,2021-10-12 19:38:48,,3,1060,,,,52,,Felsenstrasse 78,St. Gallen,9000,47.4196395874023,9.37182903289795,POINT (9.37182903289795 47.419639587402344),1072175,0.3,20.384615384615383,530.0,S,d,1072175,False,,,,,,,,True,204,Centrum,St.Georgen,St.Georgen-Bernegg
3001118905,3179143,rent,2021-10-12 20:46:56,,3,1190,,,,80,,Teufenerstrasse 55,St. Gallen,9000,,,POINT(9.36798685944395 47.4178580121799),1072127,0.111111111111111,14.875,297.5,M,b,1072127,True,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,204,Centrum,St.Georgen,St.Georgen-Bernegg
3001175366,4/19/3504.834380.8f14059d-b969-11eb-820b-005056bdbc06,rent,2021-10-12 20:45:40,,1,1370,190.0,1180.0,,65,,Sonnenhaldenstrasse 19,St. Gallen,9008,47.4405136108398,9.3912525177002,POINT (9.391252517700195 47.440513610839844),1075335,0.0,21.076923076923077,456.6666666666667,M,d,1075335,False,54.0,39.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001175690,505.301,rent,2021-10-12 19:05:15,,3,1484,250.0,1234.0,,95,1900.0,Aeplistrasse 5,St. Gallen,9008,47.4345512390137,9.38718509674072,POINT (9.387185096740723 47.43455123901367),1074812,0.266666666666667,15.621052631578948,371.0,M,c,1074812,False,56.0,50.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001177098,1504.04.0003,rent,2021-10-12 19:07:45,,GF,1355,225.0,1130.0,,74,1960.0,Burenbüchelstr. 9,St. Gallen,9016,47.4359474182129,9.41016292572021,POINT (9.410162925720215 47.43594741821289),1076652,0.0,18.31081081081081,338.75,M,c,1076652,True,,,,,,,,True,307,Osten,Neudorf,Achslen-Wilen
3001177658,12105.05.10208,rent,2021-10-12 20:45:46,,2,1750,,,,99,,Ullmannstrasse 27,St. Gallen,9014,47.4132843017578,9.33195877075195,POINT (9.331958770751953 47.41328430175781),190526765,0.0421052631578946,17.67676767676768,583.3333333333334,M,d,190526765,False,,,,,,,,True,109,Westen,Bruggen,Bruggen-Zürcherstrasse
3001183466,55003.01.0302,rent,2021-10-12 20:45:37,,3,760,,,,60,1912.0,Unterstr. 53,St. Gallen,9000,47.418342590332,9.3661994934082,POINT (9.366199493408203 47.41834259033203),1071821,0.0,12.666666666666666,380.0,S,c,1071821,False,55.0,47.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,203,Centrum,Riethüsli,Riethüsli
3001184167,i4jo3.p2b5i,rent,2021-10-12 19:09:01,,2,890,,,,50,,St. Georgen-Strasse 118,St. Gallen,9011,47.4153137207031,9.38610649108887,POINT (9.386106491088867 47.415313720703125),1074006,0.0,17.8,445.0,S,c,1074006,False,62.0,47.0,ES II,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,209,Centrum,St.Georgen,St.Georgen-Bach
3001187072,vv3gm.6g1tf,rent,2021-10-13 07:28:48,,1,1290,,,,100,,Ilgenstrasse 50,St. Gallen,9000,47.4165382385254,9.35750961303711,POINT (9.35750961303711 47.41653823852539),1070178,0.111111111111111,12.9,322.5,M,c,1070178,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001187814,pkfey.t015w,rent,2021-10-12 19:06:26,,1,1480,,,,104,,Redingstrasse 4,St. Gallen,9000,47.4271087646484,9.37194442749023,POINT (9.371944427490234 47.42710876464844),1071319,0.0,14.23076923076923,493.3333333333333,M,d,1071319,True,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001189594,3214290,rent,2021-10-12 19:52:16,,2,1360,,,,88,,Hagenbuchstrasse 10,St. Gallen,9000,47.4311408996582,9.3983097076416,POINT (9.398309707641602 47.4311408996582),1075910,0.0222222222222223,15.454545454545455,340.0,M,c,1075910,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001190574,854424.2e0abf01-dff3-11eb-84f0-005056bdbc06,rent,2021-10-12 23:09:56,,,1100,,,,65,,Hungerbühlerstrasse 1a,St. Gallen,9014,47.4104766845703,9.33370113372803,POINT (9.333701133728027 47.41047668457031),1069079,0.1875,16.923076923076923,275.0,M,b,1069079,False,,,,,,,,True,109,Westen,Bruggen,Bruggen-Zürcherstrasse
3001192364,Falkensteinstrasse 5 2.OG - 001.779598.087d6254-5bd8-11eb-8230-005056bdbc06,rent,2021-10-12 23:06:14,,GF,775,,,,58,,Falkensteinstrasse 5,St. Gallen,9000,47.4299926757812,9.39174365997314,POINT (9.391743659973145 47.42999267578125),1076035,0.0333333333333333,13.362068965517242,387.5,S,c,1076035,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001192542,1580.1542,rent,2021-10-12 19:07:39,,4,740,,,,36,1920.0,Brunnenbergstrasse 10,St. Gallen,9000,47.4239501953125,9.38275909423828,POINT (9.382759094238281 47.4239501953125),1073480,0.0285714285714285,20.555555555555557,740.0,S,e,1073480,False,53.0,41.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001193043,010401.854876.80d5e8d8-e0ad-11eb-9c8e-005056bdbc06,rent,2021-10-12 20:48:20,,4,1750,,,,115,,Schmiedgasse 19,St. Gallen,9000,47.4238662719727,9.37584400177002,POINT (9.37584400177002 47.423866271972656),1072485,0.15,15.217391304347826,583.3333333333334,M,d,1072485,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001198085,5592-1.goldinger.SM138.1102,rent,2021-10-13 08:18:27,,2,2850,250.0,2600.0,,140,,Hinterlauben 10,St. Gallen,9000,47.424747467041,9.37550258636475,POINT (9.375502586364746 47.424747467041016),1072553,0.037037037037037,20.357142857142858,712.5,M,e,1072553,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001198152,44.53.4501.680424.b1ec94ce-b076-11ea-97df-005056bdbc06,rent,2021-10-12 19:38:42,,4,2390,250.0,2140.0,,127,2017.0,Heiligkreuzstrasse 53,St. Gallen,9008,47.4404067993164,9.3939847946167,POINT (9.3939847946167 47.440406799316406),191521871,0.0,18.818897637795274,597.5,M,d,191521871,False,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001198951,00241.01.0010,rent,2021-10-12 20:48:11,,2,1600,280.0,1320.0,,101,1957.0,Vonwilstrasse 51,St. Gallen,9000,47.4194450378418,9.35537147521973,POINT (9.355371475219727 47.4194450378418),1070279,0.0,15.841584158415841,400.0,M,c,1070279,False,60.0,52.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001201708,5590.01.0010,rent,2021-10-13 07:19:27,,2,2370,370.0,2000.0,,130,1964.0,Stauffacherstrasse 5,St. Gallen,9000,47.4235572814941,9.36404323577881,POINT (9.364043235778809 47.42355728149414),1071170,0.0317460317460319,18.23076923076923,395.0,L,c,1071170,True,50.0,43.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001206690,3221630,rent,2021-10-13 09:12:41,,1,1290,120.0,1170.0,,64,,Treuackerstrasse 25,St. Gallen,9000,47.4154357910156,9.36357879638672,POINT (9.363578796386719 47.415435791015625),1071652,0.0447761194029851,20.15625,430.0,M,c,1071652,False,,,,,,,,True,203,Centrum,Riethüsli,Riethüsli
3001207296,1055.1113.857263.f73a8b26-e57c-11eb-9c8e-005056bdbc06,rent,2021-10-13 08:21:18,,4,2410,200.0,2210.0,,85,,Burgstrasse 51,St. Gallen,9000,47.4180908203125,9.35981178283691,POINT (9.359811782836914 47.4180908203125),190726653,0.214285714285714,28.352941176470587,803.3333333333334,M,f,190726653,False,61.0,50.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001207526,1740.4032,rent,2021-10-13 09:12:33,,3,1350,250.0,1100.0,,70,1950.0,Burgstrasse 85,St. Gallen,9000,47.4163856506348,9.35553169250488,POINT (9.355531692504883 47.416385650634766),1070203,0.0277777777777778,19.285714285714285,337.5,M,c,1070203,False,61.0,50.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001209766,050-07.07.830758.b9c75053-b227-11eb-820b-005056bdbc06,rent,2021-10-12 20:00:06,,4,1850,,,,101,2000.0,Oberer Graben 37,St. Gallen,9000,47.4225959777832,9.37484836578369,POINT (9.374848365783691 47.4225959777832),2363693,0.0,18.316831683168317,925.0,S,f,2363693,True,57.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,206,Centrum,Innenstadt,Altstadt
3001214688,999940.02.00102,rent,2021-10-13 07:28:43,,1,1530,,,,82,2009.0,Waldaustr. 8,St. Gallen,9000,47.4199867248535,9.35248279571533,POINT (9.352482795715332 47.419986724853516),190426028,0.171717171717172,18.658536585365855,510.0,M,d,190426028,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001219305,859212.e6807ac3-e9ff-11eb-9c8e-005056bdbc06,rent,2021-10-12 19:38:35,,5,995,140.0,855.0,,42,,Burgstrasse 21,St. Gallen,9000,47.4193382263184,9.36314487457275,POINT (9.363144874572754 47.41933822631836),1071051,0.0666666666666667,23.69047619047619,497.5,S,d,1071051,True,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001198020,5420.4041,rent,2021-10-12 19:06:31,,,1900,,,,125,1937.0,Paradiesstrasse 36 (BK),St. Gallen,9000,,,POINT(9.36110395932928 47.4173969313336),1071001,0.275510204081633,15.2,380.0,L,c,1071001,False,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001207527,7145.3501,rent,2021-10-12 23:29:26,,GF,1420,,,,65,2018.0,St. Georgenstrasse 159,St. Gallen,9011,,,POINT(9.39104272688362 47.4147356928072),191606857,0.0151515151515151,21.846153846153847,473.3333333333333,M,d,191606857,False,59.0,44.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,209,Centrum,St.Georgen,St.Georgen-Bach
3001215110,632.uze.4100-2033,rent,2021-10-13 09:12:37,,3,1280,180.0,1100.0,,63,,Teufenerstrasse 95,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.0307692307692308,20.317460317460316,640.0,S,e,1071628,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli
3001222337,00761.01.0009,rent,2021-10-12 20:47:01,,3,1355,225.0,1130.0,,65,1962.0,Oberstrasse 201,St. Gallen,9000,47.4123687744141,9.35126495361328,POINT (9.351264953613281 47.41236877441406),1069928,0.1875,20.846153846153847,451.6666666666667,M,d,1069928,True,56.0,43.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001222348,00761.03.0004,rent,2021-10-12 20:47:03,,1,1375,245.0,1130.0,,65,1962.0,Oberstrasse 205,St. Gallen,9000,47.4121780395508,9.35199928283691,POINT (9.351999282836914 47.41217803955078),1069739,0.1875,21.153846153846153,458.3333333333333,M,d,1069739,True,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001222804,1208.01.0201,rent,2021-10-13 07:27:33,,2,1520,260.0,1260.0,,89,1956.0,Wiesentalstr. 26,St. Gallen,9000,47.433349609375,9.3979549407959,POINT (9.397954940795898 47.433349609375),1076192,0.0,17.078651685393258,380.0,M,c,1076192,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001223803,2832.4552,rent,2021-10-12 19:52:23,,5,1410,,,,110,1900.0,Grenzstrasse 2,St. Gallen,9000,47.4178924560547,9.35950660705566,POINT (9.359506607055664 47.41789245605469),1070170,0.0,12.818181818181818,352.5,M,c,1070170,False,61.0,49.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001224338,8612.04.0328,rent,2021-10-12 19:09:01,,2,1010,135.0,875.0,,50,1974.0,Hardungstrasse 63a,St. Gallen,9011,47.4254302978516,9.40409088134766,POINT (9.404090881347656 47.42543029785156),1076404,0.0,20.2,505.0,S,d,1076404,True,56.0,43.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,304,Osten,Notkersegg,Notkersegg
3001225087,10165.01.0001,rent,2021-10-13 07:37:04,,GF,1400,,,,67,2006.0,Turnerstrasse 32,St. Gallen,9000,47.4180221557617,9.35484027862549,POINT (9.354840278625488 47.41802215576172),190192738,0.106666666666667,20.895522388059703,700.0,S,e,190192738,False,57.0,43.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001226202,03159.01.0121,rent,2021-10-12 20:48:13,,2,1590,200.0,1390.0,,66,1920.0,Goliathgasse 37,St. Gallen,9000,47.4279747009277,9.37712287902832,POINT (9.37712287902832 47.427974700927734),1072768,0.153846153846154,24.09090909090909,530.0,M,d,1072768,False,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,206,Centrum,Innenstadt,Altstadt
3001233790,861550.09db43ef-ef73-11eb-83fa-005056bdbc06,rent,2021-10-12 19:05:11,,1,950,140.0,810.0,,40,,Rorschacher Strasse 183,St. Gallen,9000,47.4329643249512,9.39859294891357,POINT (9.398592948913574 47.43296432495117),1076198,0.230769230769231,23.75,475.0,S,d,1076198,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001234723,5026.03.0023,rent,2021-10-12 20:14:50,,2,1310,,,,70,2006.0,Oberstrasse 255,St. Gallen,9014,47.408634185791,9.34397888183594,POINT (9.343978881835938 47.408634185791016),160010377,0.0,18.714285714285715,655.0,S,e,160010377,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001235438,54813.01.0001,rent,2021-10-12 19:08:57,,1,1690,260.0,1430.0,,105,1963.0,Tannenstrasse 32,St. Gallen,9010,47.4357986450195,9.3785228729248,POINT (9.378522872924805 47.43579864501953),1073257,0.3125,16.095238095238095,422.5,M,c,1073257,True,,,,,,,,True,207,Centrum,St.Jakob,St.Jakob
3001236200,175.1.1051a,rent,2021-10-12 19:52:17,,5,1290,,,,120,,Geltenwilenstrasse 23,St. Gallen,9000,47.418327331543,9.3671875,POINT (9.3671875 47.41832733154297),1072277,0.0,10.75,322.5,M,c,1072277,False,68.0,60.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,205,Centrum,Innenstadt,St.Leonhard-Ost
3001237750,1030.01.100001,rent,2021-10-12 19:52:19,,GF,1500,,,,98,,Gottfried-Keller-Strasse 12,St. Gallen,9000,47.4202613830566,9.37479496002197,POINT (9.374794960021973 47.42026138305664),1072245,0.0101010101010101,15.306122448979592,375.0,M,c,1072245,False,55.0,42.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,204,Centrum,St.Georgen,St.Georgen-Bernegg
3001237758,54807.01.0101,rent,2021-10-12 20:46:54,,1,1390,200.0,1190.0,,75,1919.0,Tschudistr. 15,St. Gallen,9000,47.4173316955566,9.36606597900391,POINT (9.366065979003906 47.41733169555664),1071683,0.0,18.533333333333335,347.5,M,c,1071683,False,,,,,,,,True,203,Centrum,Riethüsli,Riethüsli
3001237759,53002.01.0301,rent,2021-10-12 20:46:54,,3,1170,,,,80,1908.0,Krontalstr. 13,St. Gallen,9000,47.4327812194824,9.39970684051514,POINT (9.399706840515137 47.43278121948242),1075809,0.0,14.625,292.5,M,b,1075809,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001240014,5670.01.0401,rent,2021-10-13 09:12:53,,4,1260,210.0,1050.0,,65,1850.0,Kreuzbleichestrasse 8,St. Gallen,9000,47.4201164245605,9.35637950897217,POINT (9.356379508972168 47.42011642456055),1070294,0.458333333333333,19.384615384615383,315.0,M,c,1070294,False,59.0,52.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001246535,08083.02.0242,rent,2021-10-12 19:38:43,,4,1820,,,,125,1988.0,Langgasse 11,St. Gallen,9008,47.4346084594727,9.38476085662842,POINT (9.384760856628418 47.434608459472656),1074761,0.0310077519379846,14.56,364.0,L,c,1074761,True,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001246726,863663.a0e4315f-f45a-11eb-83fa-005056bdbc06,rent,2021-10-13 08:39:52,,2,1170,180.0,990.0,,50,,Achslenweg 8,St. Gallen,9016,47.4349250793457,9.40976142883301,POINT (9.409761428833008 47.4349250793457),1076626,0.0196078431372549,23.4,390.0,M,c,1076626,False,,,,,,,,True,307,Osten,Neudorf,Achslen-Wilen
3001252594,5690.13.2005,rent,2021-10-12 23:09:56,,2,1160,,,,58,2003.0,Haggenstr. 56,St. Gallen,9014,47.4062271118164,9.33734130859375,POINT (9.33734130859375 47.406227111816406),190209198,0.0,20.0,580.0,S,d,190209198,False,60.0,48.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,110,Westen,Bruggen,Boppartshof-Hinterberg
3001252596,5690.05.2001,rent,2021-10-12 19:07:47,,2,1430,,,,80,2003.0,Haggenstr. 58,St. Gallen,9014,47.4060325622559,9.33769130706787,POINT (9.337691307067871 47.40603256225586),160006252,0.111111111111111,17.875,715.0,S,e,160006252,False,58.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,110,Westen,Bruggen,Boppartshof-Hinterberg
3001253414,Multergasse65OG,rent,2021-10-13 08:18:28,,4,3360,350.0,3010.0,,150,,Multergasse 6,St. Gallen,9000,47.4246520996094,9.37599945068359,POINT (9.375999450683594 47.424652099609375),2363656,0.25,22.4,1120.0,M,f,2363656,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001259959,8904.41.0102,rent,2021-10-12 19:07:41,,1,1580,265.0,1315.0,,92,1995.0,Brauerstrasse 81,St. Gallen,9016,47.442699432373,9.41032409667969,POINT (9.410324096679688 47.44269943237305),2363059,0.0,17.17391304347826,395.0,M,c,2363059,False,54.0,47.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001260432,10104.1.1012,rent,2021-10-12 23:09:56,,1,1190,,,,48,,Rickenstrasse 4,St. Gallen,9014,47.407772064209,9.33381938934326,POINT (9.333819389343262 47.407772064208984),1069556,0.0,24.791666666666668,396.6666666666667,M,c,1069556,False,,,,,,,,True,110,Westen,Bruggen,Boppartshof-Hinterberg
3001260433,10033.1.1012,rent,2021-10-12 19:05:05,,1,870,80.0,790.0,,30,1924.0,Buchentalstrasse 5,St. Gallen,9000,47.4334945678711,9.39832019805908,POINT (9.398320198059082 47.433494567871094),1076203,0.0,29.0,435.0,S,c,1076203,False,62.0,50.0,ES II,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001261017,3935.3032,rent,2021-10-12 19:05:09,,3,1080,,,,57,1920.0,Kolumbanstrasse 36,St. Gallen,9008,47.4381294250488,9.39186096191406,POINT (9.391860961914062 47.43812942504883),1074968,0.0806451612903226,18.94736842105263,360.0,M,c,1074968,False,,,,,,,,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001262175,A8879,rent,2021-10-12 23:30:45,,2,900,,,,70,,Burgstrasse 66,St. Gallen,9000,47.4173927307129,9.35795593261719,POINT (9.357955932617188 47.41739273071289),1070218,0.0606060606060606,12.857142857142858,225.0,M,b,1070218,False,61.0,50.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
