name,score,description,category,label,_geom
w_yES4jDo9Qhh6Mh6_1-1A,35.25431212055731,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/w_yES4jDo9Qhh6Mh6_1-1A""><img style=""width:200px"" src=""https://images.mapillary.com/w_yES4jDo9Qhh6Mh6_1-1A/thumb-320.jpg""></a><br>Streetwise Score: 35.25431212055731",3,+,POINT (9.3773096 47.4257909)
bUivqofkksEylLqwEdIwHg,42.471378307921505,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/bUivqofkksEylLqwEdIwHg""><img style=""width:200px"" src=""https://images.mapillary.com/bUivqofkksEylLqwEdIwHg/thumb-320.jpg""></a><br>Streetwise Score: 42.471378307921505",4,wahrgenommene Sicherheit hoch,POINT (9.3771907 47.4258469)
p-XPxuxBOOdFA6hqMY0LYA,36.446766808575184,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/p-XPxuxBOOdFA6hqMY0LYA""><img style=""width:200px"" src=""https://images.mapillary.com/p-XPxuxBOOdFA6hqMY0LYA/thumb-320.jpg""></a><br>Streetwise Score: 36.446766808575184",3,+,POINT (9.3772231 47.4259471)
hbp92wM1YuAlcGAJkTW66g,42.79596191807743,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/hbp92wM1YuAlcGAJkTW66g""><img style=""width:200px"" src=""https://images.mapillary.com/hbp92wM1YuAlcGAJkTW66g/thumb-320.jpg""></a><br>Streetwise Score: 42.79596191807743",4,wahrgenommene Sicherheit hoch,POINT (9.3771965 47.4260433)
J2Jiu-kOz72tAzcSSKk4MA,23.491551297438384,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/J2Jiu-kOz72tAzcSSKk4MA""><img style=""width:200px"" src=""https://images.mapillary.com/J2Jiu-kOz72tAzcSSKk4MA/thumb-320.jpg""></a><br>Streetwise Score: 23.491551297438384",2,0,POINT (9.3704 47.4234)
jXmqeogMHRBGPy3pgAjfwQ,26.771661787156205,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jXmqeogMHRBGPy3pgAjfwQ""><img style=""width:200px"" src=""https://images.mapillary.com/jXmqeogMHRBGPy3pgAjfwQ/thumb-320.jpg""></a><br>Streetwise Score: 26.771661787156205",2,0,POINT (9.368411099999999 47.4227111)
O6fGP3L1k9oXWDFDGpaTDA,20.607666582796288,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/O6fGP3L1k9oXWDFDGpaTDA""><img style=""width:200px"" src=""https://images.mapillary.com/O6fGP3L1k9oXWDFDGpaTDA/thumb-320.jpg""></a><br>Streetwise Score: 20.607666582796288",2,0,POINT (9.368419400000001 47.4227194)
gsH65V78eSOZUbjgd10TfQ,14.435576723862537,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/gsH65V78eSOZUbjgd10TfQ""><img style=""width:200px"" src=""https://images.mapillary.com/gsH65V78eSOZUbjgd10TfQ/thumb-320.jpg""></a><br>Streetwise Score: 14.435576723862537",1,-,POINT (9.369819400000001 47.4237194)
WR5MBKaFh1_G6Za1f5S6rA,21.825492741949827,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/WR5MBKaFh1_G6Za1f5S6rA""><img style=""width:200px"" src=""https://images.mapillary.com/WR5MBKaFh1_G6Za1f5S6rA/thumb-320.jpg""></a><br>Streetwise Score: 21.825492741949827",2,0,POINT (9.3698111 47.4237111)
AFoUu9Wdnr0b9phTjP__JA,23.366621322727873,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/AFoUu9Wdnr0b9phTjP__JA""><img style=""width:200px"" src=""https://images.mapillary.com/AFoUu9Wdnr0b9phTjP__JA/thumb-320.jpg""></a><br>Streetwise Score: 23.366621322727873",2,0,POINT (9.3704 47.4234)
jAiSEdXR6pO0yANtb8-kYQ,23.32138314066829,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jAiSEdXR6pO0yANtb8-kYQ""><img style=""width:200px"" src=""https://images.mapillary.com/jAiSEdXR6pO0yANtb8-kYQ/thumb-320.jpg""></a><br>Streetwise Score: 23.32138314066829",2,0,POINT (9.3620047 47.4291832)
x_TEyluSvRSZTUPYb_Cwqw,24.87554703686258,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/x_TEyluSvRSZTUPYb_Cwqw""><img style=""width:200px"" src=""https://images.mapillary.com/x_TEyluSvRSZTUPYb_Cwqw/thumb-320.jpg""></a><br>Streetwise Score: 24.87554703686258",2,0,POINT (9.3614151 47.4289141)
Tnivu6SSbkC2zPHp2cyVHQ,27.14533694411498,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Tnivu6SSbkC2zPHp2cyVHQ""><img style=""width:200px"" src=""https://images.mapillary.com/Tnivu6SSbkC2zPHp2cyVHQ/thumb-320.jpg""></a><br>Streetwise Score: 27.14533694411498",2,0,POINT (9.3608546 47.4286589)
ovptXNqtkoKISO4uTReL7w,26.18370395402416,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ovptXNqtkoKISO4uTReL7w""><img style=""width:200px"" src=""https://images.mapillary.com/ovptXNqtkoKISO4uTReL7w/thumb-320.jpg""></a><br>Streetwise Score: 26.18370395402416",2,0,POINT (9.360271900000001 47.4283898)
vkfqjl50-HK4y-IXR4NM9w,22.99731350055389,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vkfqjl50-HK4y-IXR4NM9w""><img style=""width:200px"" src=""https://images.mapillary.com/vkfqjl50-HK4y-IXR4NM9w/thumb-320.jpg""></a><br>Streetwise Score: 22.99731350055389",2,0,POINT (9.359735199999999 47.4280848)
c9JPSSRnRuhOIOhulbwQiA,26.73158857426138,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/c9JPSSRnRuhOIOhulbwQiA""><img style=""width:200px"" src=""https://images.mapillary.com/c9JPSSRnRuhOIOhulbwQiA/thumb-320.jpg""></a><br>Streetwise Score: 26.73158857426138",2,0,POINT (9.359087199999999 47.4277713)
qeAlnGWi_XW1qKamE_vztg,25.76356614435151,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qeAlnGWi_XW1qKamE_vztg""><img style=""width:200px"" src=""https://images.mapillary.com/qeAlnGWi_XW1qKamE_vztg/thumb-320.jpg""></a><br>Streetwise Score: 25.76356614435151",2,0,POINT (9.3584833 47.4274695)
pNzUMMA-xXyRpj-o7-nNQA,24.357946490865437,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/pNzUMMA-xXyRpj-o7-nNQA""><img style=""width:200px"" src=""https://images.mapillary.com/pNzUMMA-xXyRpj-o7-nNQA/thumb-320.jpg""></a><br>Streetwise Score: 24.357946490865437",2,0,POINT (9.3579369 47.4271967)
0zZ7_Kp7tyZYYEuKf_UTgg,23.6889883934976,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0zZ7_Kp7tyZYYEuKf_UTgg""><img style=""width:200px"" src=""https://images.mapillary.com/0zZ7_Kp7tyZYYEuKf_UTgg/thumb-320.jpg""></a><br>Streetwise Score: 23.6889883934976",2,0,POINT (9.357297900000001 47.4268937)
qktxBsNz7dtIVeDPme1nvQ,28.251166161505665,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qktxBsNz7dtIVeDPme1nvQ""><img style=""width:200px"" src=""https://images.mapillary.com/qktxBsNz7dtIVeDPme1nvQ/thumb-320.jpg""></a><br>Streetwise Score: 28.251166161505665",2,0,POINT (9.3566558 47.4266334)
cQM7db_wHRa1VlcXZdbuBA,22.711023384946312,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/cQM7db_wHRa1VlcXZdbuBA""><img style=""width:200px"" src=""https://images.mapillary.com/cQM7db_wHRa1VlcXZdbuBA/thumb-320.jpg""></a><br>Streetwise Score: 22.711023384946312",2,0,POINT (9.3560216 47.4263709)
PGzqYH4mG-GA8pgjshxBDg,22.87158748080229,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/PGzqYH4mG-GA8pgjshxBDg""><img style=""width:200px"" src=""https://images.mapillary.com/PGzqYH4mG-GA8pgjshxBDg/thumb-320.jpg""></a><br>Streetwise Score: 22.87158748080229",2,0,POINT (9.3553938 47.4261291)
c2aQC_SZWF8pJL5ApwE_HA,20.086198429882636,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/c2aQC_SZWF8pJL5ApwE_HA""><img style=""width:200px"" src=""https://images.mapillary.com/c2aQC_SZWF8pJL5ApwE_HA/thumb-320.jpg""></a><br>Streetwise Score: 20.086198429882636",2,0,POINT (9.354740400000001 47.4259081)
2GV9KhwPX51UDNn-ewoq4Q,21.05620081313488,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/2GV9KhwPX51UDNn-ewoq4Q""><img style=""width:200px"" src=""https://images.mapillary.com/2GV9KhwPX51UDNn-ewoq4Q/thumb-320.jpg""></a><br>Streetwise Score: 21.05620081313488",2,0,POINT (9.3540507 47.4256986)
A6I4Z3y9a74hFKXJ5Aebzw,25.643861790753743,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/A6I4Z3y9a74hFKXJ5Aebzw""><img style=""width:200px"" src=""https://images.mapillary.com/A6I4Z3y9a74hFKXJ5Aebzw/thumb-320.jpg""></a><br>Streetwise Score: 25.643861790753743",2,0,POINT (9.3533493 47.4254965)
h8Lln0NUTHqD7tPL5AfHwA,16.917270981275106,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/h8Lln0NUTHqD7tPL5AfHwA""><img style=""width:200px"" src=""https://images.mapillary.com/h8Lln0NUTHqD7tPL5AfHwA/thumb-320.jpg""></a><br>Streetwise Score: 16.917270981275106",1,-,POINT (9.3527263 47.4253238)
V0SOCeBsKB5lM9M3xCCyMg,25.98993571161296,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/V0SOCeBsKB5lM9M3xCCyMg""><img style=""width:200px"" src=""https://images.mapillary.com/V0SOCeBsKB5lM9M3xCCyMg/thumb-320.jpg""></a><br>Streetwise Score: 25.98993571161296",2,0,POINT (9.3520389 47.425154)
VIQ-L4GKW8MMedhkmi7lcQ,23.577768642875892,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/VIQ-L4GKW8MMedhkmi7lcQ""><img style=""width:200px"" src=""https://images.mapillary.com/VIQ-L4GKW8MMedhkmi7lcQ/thumb-320.jpg""></a><br>Streetwise Score: 23.577768642875892",2,0,POINT (9.351314199999999 47.4249882)
ZkLxA_QvgDoysgZkCATVnw,24.460790980318986,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ZkLxA_QvgDoysgZkCATVnw""><img style=""width:200px"" src=""https://images.mapillary.com/ZkLxA_QvgDoysgZkCATVnw/thumb-320.jpg""></a><br>Streetwise Score: 24.460790980318986",2,0,POINT (9.3506228 47.4248243)
MaCIK8OQ9GhVSopfm8WmvQ,22.02718163862846,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/MaCIK8OQ9GhVSopfm8WmvQ""><img style=""width:200px"" src=""https://images.mapillary.com/MaCIK8OQ9GhVSopfm8WmvQ/thumb-320.jpg""></a><br>Streetwise Score: 22.02718163862846",2,0,POINT (9.349958000000001 47.424664)
-I7U-4hW7JD3rrE4DB2NVg,21.887198880847976,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/-I7U-4hW7JD3rrE4DB2NVg""><img style=""width:200px"" src=""https://images.mapillary.com/-I7U-4hW7JD3rrE4DB2NVg/thumb-320.jpg""></a><br>Streetwise Score: 21.887198880847976",2,0,POINT (9.3492655 47.4244835)
VAybN40xPjD9It4ersSd1A,23.735197828134275,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/VAybN40xPjD9It4ersSd1A""><img style=""width:200px"" src=""https://images.mapillary.com/VAybN40xPjD9It4ersSd1A/thumb-320.jpg""></a><br>Streetwise Score: 23.735197828134275",2,0,POINT (9.3485873 47.4242878)
-DsCaETUl2aP8AmJ-qfTfw,23.489471117012656,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/-DsCaETUl2aP8AmJ-qfTfw""><img style=""width:200px"" src=""https://images.mapillary.com/-DsCaETUl2aP8AmJ-qfTfw/thumb-320.jpg""></a><br>Streetwise Score: 23.489471117012656",2,0,POINT (9.347940700000001 47.4240513)
p6XC1Y3Fgkj6vT4rtldd2g,25.331580492598643,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/p6XC1Y3Fgkj6vT4rtldd2g""><img style=""width:200px"" src=""https://images.mapillary.com/p6XC1Y3Fgkj6vT4rtldd2g/thumb-320.jpg""></a><br>Streetwise Score: 25.331580492598643",2,0,POINT (9.3472785 47.4237925)
cIYnscn1U6xs5PzBOt2ojQ,28.291506020657945,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/cIYnscn1U6xs5PzBOt2ojQ""><img style=""width:200px"" src=""https://images.mapillary.com/cIYnscn1U6xs5PzBOt2ojQ/thumb-320.jpg""></a><br>Streetwise Score: 28.291506020657945",2,0,POINT (9.3466136 47.42352)
qJjKy8BYjuafRNFpME_8cg,22.422727760153855,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qJjKy8BYjuafRNFpME_8cg""><img style=""width:200px"" src=""https://images.mapillary.com/qJjKy8BYjuafRNFpME_8cg/thumb-320.jpg""></a><br>Streetwise Score: 22.422727760153855",2,0,POINT (9.3459906 47.4232905)
jA3HmoPZdgmv02YKHSeUfQ,26.282654826849082,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jA3HmoPZdgmv02YKHSeUfQ""><img style=""width:200px"" src=""https://images.mapillary.com/jA3HmoPZdgmv02YKHSeUfQ/thumb-320.jpg""></a><br>Streetwise Score: 26.282654826849082",2,0,POINT (9.345306600000001 47.423052)
PbTd9S2Kz_RxkKFRec-V_A,24.624262227391863,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/PbTd9S2Kz_RxkKFRec-V_A""><img style=""width:200px"" src=""https://images.mapillary.com/PbTd9S2Kz_RxkKFRec-V_A/thumb-320.jpg""></a><br>Streetwise Score: 24.624262227391863",2,0,POINT (9.344677799999999 47.4227993)
dBq3G_6FvqqwyE5dZW9PCQ,21.563484943148545,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/dBq3G_6FvqqwyE5dZW9PCQ""><img style=""width:200px"" src=""https://images.mapillary.com/dBq3G_6FvqqwyE5dZW9PCQ/thumb-320.jpg""></a><br>Streetwise Score: 21.563484943148545",2,0,POINT (9.344096499999999 47.4225692)
RXXOVijdOW_sCNSpXSbCDw,23.470613767353896,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/RXXOVijdOW_sCNSpXSbCDw""><img style=""width:200px"" src=""https://images.mapillary.com/RXXOVijdOW_sCNSpXSbCDw/thumb-320.jpg""></a><br>Streetwise Score: 23.470613767353896",2,0,POINT (9.3433934 47.4223408)
aS2g42U7G7NUPNveff7ZAA,23.629013180399742,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aS2g42U7G7NUPNveff7ZAA""><img style=""width:200px"" src=""https://images.mapillary.com/aS2g42U7G7NUPNveff7ZAA/thumb-320.jpg""></a><br>Streetwise Score: 23.629013180399742",2,0,POINT (9.3427016 47.4221447)
4DwqHtIp9OhWqk7hkc0rrg,25.761982917160978,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/4DwqHtIp9OhWqk7hkc0rrg""><img style=""width:200px"" src=""https://images.mapillary.com/4DwqHtIp9OhWqk7hkc0rrg/thumb-320.jpg""></a><br>Streetwise Score: 25.761982917160978",2,0,POINT (9.342003999999999 47.4219645)
Mq2oSZ1ChwcRI1oE8GVB_g,24.319108407649267,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Mq2oSZ1ChwcRI1oE8GVB_g""><img style=""width:200px"" src=""https://images.mapillary.com/Mq2oSZ1ChwcRI1oE8GVB_g/thumb-320.jpg""></a><br>Streetwise Score: 24.319108407649267",2,0,POINT (9.341374699999999 47.4218247)
svFKk-MUg4l4PPYbfSNCDg,24.38265969772773,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/svFKk-MUg4l4PPYbfSNCDg""><img style=""width:200px"" src=""https://images.mapillary.com/svFKk-MUg4l4PPYbfSNCDg/thumb-320.jpg""></a><br>Streetwise Score: 24.38265969772773",2,0,POINT (9.340668900000001 47.4216877)
yPKwf81jFpqTG7gkObgYvg,22.9246870416847,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/yPKwf81jFpqTG7gkObgYvg""><img style=""width:200px"" src=""https://images.mapillary.com/yPKwf81jFpqTG7gkObgYvg/thumb-320.jpg""></a><br>Streetwise Score: 22.9246870416847",2,0,POINT (9.3399635 47.4215537)
1_D-vvPD0ePb_LELCvZToQ,27.401343033009276,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1_D-vvPD0ePb_LELCvZToQ""><img style=""width:200px"" src=""https://images.mapillary.com/1_D-vvPD0ePb_LELCvZToQ/thumb-320.jpg""></a><br>Streetwise Score: 27.401343033009276",2,0,POINT (9.339277900000001 47.4214239)
tn64G8QAE0uoLolYCYmK-g,24.615656693223354,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/tn64G8QAE0uoLolYCYmK-g""><img style=""width:200px"" src=""https://images.mapillary.com/tn64G8QAE0uoLolYCYmK-g/thumb-320.jpg""></a><br>Streetwise Score: 24.615656693223354",2,0,POINT (9.338563199999999 47.4212936)
k1ULoKVFbyv8lpODFdjkHQ,21.843036977308508,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/k1ULoKVFbyv8lpODFdjkHQ""><img style=""width:200px"" src=""https://images.mapillary.com/k1ULoKVFbyv8lpODFdjkHQ/thumb-320.jpg""></a><br>Streetwise Score: 21.843036977308508",2,0,POINT (9.3378347 47.4211537)
2WYvogoqdm-YZUevnBlwJw,24.86240282940272,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/2WYvogoqdm-YZUevnBlwJw""><img style=""width:200px"" src=""https://images.mapillary.com/2WYvogoqdm-YZUevnBlwJw/thumb-320.jpg""></a><br>Streetwise Score: 24.86240282940272",2,0,POINT (9.337161200000001 47.4210243)
VOy3aUYqr2thyKbZxl2qhg,25.32106456392607,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/VOy3aUYqr2thyKbZxl2qhg""><img style=""width:200px"" src=""https://images.mapillary.com/VOy3aUYqr2thyKbZxl2qhg/thumb-320.jpg""></a><br>Streetwise Score: 25.32106456392607",2,0,POINT (9.336448799999999 47.4208876)
2AWPMUH75R4s4yvbGg8nKA,20.29718303864957,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/2AWPMUH75R4s4yvbGg8nKA""><img style=""width:200px"" src=""https://images.mapillary.com/2AWPMUH75R4s4yvbGg8nKA/thumb-320.jpg""></a><br>Streetwise Score: 20.29718303864957",2,0,POINT (9.335735400000001 47.4207643)
4nMkRhtz6vo4afbJBK3lUg,27.747215084486633,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/4nMkRhtz6vo4afbJBK3lUg""><img style=""width:200px"" src=""https://images.mapillary.com/4nMkRhtz6vo4afbJBK3lUg/thumb-320.jpg""></a><br>Streetwise Score: 27.747215084486633",2,0,POINT (9.335032699999999 47.4206376)
ymAtmjOZHGPC5J5UzQkc1Q,27.13717805080932,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ymAtmjOZHGPC5J5UzQkc1Q""><img style=""width:200px"" src=""https://images.mapillary.com/ymAtmjOZHGPC5J5UzQkc1Q/thumb-320.jpg""></a><br>Streetwise Score: 27.13717805080932",2,0,POINT (9.334335100000001 47.4204675)
tINcTwF2nINBIe24C92rvQ,26.80968331022889,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/tINcTwF2nINBIe24C92rvQ""><img style=""width:200px"" src=""https://images.mapillary.com/tINcTwF2nINBIe24C92rvQ/thumb-320.jpg""></a><br>Streetwise Score: 26.80968331022889",2,0,POINT (9.3336348 47.4202871)
GA_CAgziA8TEGX4rxu_niw,29.477692007383855,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GA_CAgziA8TEGX4rxu_niw""><img style=""width:200px"" src=""https://images.mapillary.com/GA_CAgziA8TEGX4rxu_niw/thumb-320.jpg""></a><br>Streetwise Score: 29.477692007383855",3,+,POINT (9.332971199999999 47.420096)
o1eY1lKeL81gxCzr9K0m2w,21.761305110547045,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/o1eY1lKeL81gxCzr9K0m2w""><img style=""width:200px"" src=""https://images.mapillary.com/o1eY1lKeL81gxCzr9K0m2w/thumb-320.jpg""></a><br>Streetwise Score: 21.761305110547045",2,0,POINT (9.332280900000001 47.419848)
ZVmyBP61i_X24rl0FPxZcg,16.73404307567552,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ZVmyBP61i_X24rl0FPxZcg""><img style=""width:200px"" src=""https://images.mapillary.com/ZVmyBP61i_X24rl0FPxZcg/thumb-320.jpg""></a><br>Streetwise Score: 16.73404307567552",1,-,POINT (9.331618499999999 47.4196015)
IVe60-n0q-N-x5U7PrNYzw,23.216721972400965,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/IVe60-n0q-N-x5U7PrNYzw""><img style=""width:200px"" src=""https://images.mapillary.com/IVe60-n0q-N-x5U7PrNYzw/thumb-320.jpg""></a><br>Streetwise Score: 23.216721972400965",2,0,POINT (9.331045700000001 47.4193988)
BeYFbxAlu7ZHLWQfsBruRw,24.729931154699063,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/BeYFbxAlu7ZHLWQfsBruRw""><img style=""width:200px"" src=""https://images.mapillary.com/BeYFbxAlu7ZHLWQfsBruRw/thumb-320.jpg""></a><br>Streetwise Score: 24.729931154699063",2,0,POINT (9.397943100000001 47.4359974)
yHdargmXjn47LvHJWx3TQQ,19.744631803258866,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/yHdargmXjn47LvHJWx3TQQ""><img style=""width:200px"" src=""https://images.mapillary.com/yHdargmXjn47LvHJWx3TQQ/thumb-320.jpg""></a><br>Streetwise Score: 19.744631803258866",2,0,POINT (9.397426100000001 47.4358113)
QWgHAtZmXlB0qSLWPeGSiw,24.97928020996361,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/QWgHAtZmXlB0qSLWPeGSiw""><img style=""width:200px"" src=""https://images.mapillary.com/QWgHAtZmXlB0qSLWPeGSiw/thumb-320.jpg""></a><br>Streetwise Score: 24.97928020996361",2,0,POINT (9.3968951 47.4356247)
nOykdwrGqH5lbV-cCbHoOA,28.42672694338937,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/nOykdwrGqH5lbV-cCbHoOA""><img style=""width:200px"" src=""https://images.mapillary.com/nOykdwrGqH5lbV-cCbHoOA/thumb-320.jpg""></a><br>Streetwise Score: 28.42672694338937",2,0,POINT (9.3963223 47.4354305)
aFPJ7vrpye0Dk9kXzfS9Jw,25.232972371344985,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aFPJ7vrpye0Dk9kXzfS9Jw""><img style=""width:200px"" src=""https://images.mapillary.com/aFPJ7vrpye0Dk9kXzfS9Jw/thumb-320.jpg""></a><br>Streetwise Score: 25.232972371344985",2,0,POINT (9.395760299999999 47.4352261)
Lz3V3f9WNtdfEWwokQTDtw,30.480293324690205,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Lz3V3f9WNtdfEWwokQTDtw""><img style=""width:200px"" src=""https://images.mapillary.com/Lz3V3f9WNtdfEWwokQTDtw/thumb-320.jpg""></a><br>Streetwise Score: 30.480293324690205",3,+,POINT (9.3952037 47.4350003)
jgXPJixA12oe8OpFVcKtZQ,26.798168412604035,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jgXPJixA12oe8OpFVcKtZQ""><img style=""width:200px"" src=""https://images.mapillary.com/jgXPJixA12oe8OpFVcKtZQ/thumb-320.jpg""></a><br>Streetwise Score: 26.798168412604035",2,0,POINT (9.394739700000001 47.4348118)
3ixuEPbP0LMyiHJbEKoDkQ,21.868075086390114,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/3ixuEPbP0LMyiHJbEKoDkQ""><img style=""width:200px"" src=""https://images.mapillary.com/3ixuEPbP0LMyiHJbEKoDkQ/thumb-320.jpg""></a><br>Streetwise Score: 21.868075086390114",2,0,POINT (9.394197 47.4345903)
lpwnXJoYqE0OpPwHeIF7jQ,25.245716213737733,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/lpwnXJoYqE0OpPwHeIF7jQ""><img style=""width:200px"" src=""https://images.mapillary.com/lpwnXJoYqE0OpPwHeIF7jQ/thumb-320.jpg""></a><br>Streetwise Score: 25.245716213737733",2,0,POINT (9.3936355 47.4343788)
JvrLmeBb_TSO2XZRcxBaKA,23.168413450269338,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/JvrLmeBb_TSO2XZRcxBaKA""><img style=""width:200px"" src=""https://images.mapillary.com/JvrLmeBb_TSO2XZRcxBaKA/thumb-320.jpg""></a><br>Streetwise Score: 23.168413450269338",2,0,POINT (9.393064600000001 47.43419)
ZSnejVxyl6QYcGN68kZApg,23.64386727631061,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ZSnejVxyl6QYcGN68kZApg""><img style=""width:200px"" src=""https://images.mapillary.com/ZSnejVxyl6QYcGN68kZApg/thumb-320.jpg""></a><br>Streetwise Score: 23.64386727631061",2,0,POINT (9.392514500000001 47.4340425)
Xd5KY43SHmScv3IZcWoCnQ,20.495997302892324,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Xd5KY43SHmScv3IZcWoCnQ""><img style=""width:200px"" src=""https://images.mapillary.com/Xd5KY43SHmScv3IZcWoCnQ/thumb-320.jpg""></a><br>Streetwise Score: 20.495997302892324",2,0,POINT (9.391872599999999 47.4338928)
